# Program:featureCounts v2.0.1; Command:"featureCounts" "../GFP_2.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "GFP_2.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../GFP_2.bam
random4702	HD2_scaffold_1	25606010	25609717	+	3708	711
random4703	HD2_scaffold_1	3244125	3248738	+	4614	1208
random4704	HD2_scaffold_185	17122	20831	+	3710	864
random4705	HD2_scaffold_8	12181686	12186703	+	5018	1027
random4706	HD2_scaffold_2	2601210	2604873	+	3664	560
random4707	HD2_scaffold_58	37459	41196	+	3738	1013
random4708	HD2_scaffold_8	7029195	7034981	+	5787	1206
random4709	HD2_scaffold_6	13315178	13320442	+	5265	1173
random4710	HD2_scaffold_6	3893504	3897612	+	4109	958
random4711	HD2_scaffold_11	2634413	2638571	+	4159	908
random4712	HD2_scaffold_3	18873555	18877732	+	4178	748
random4713	HD2_scaffold_2	3326929	3329937	+	3009	630
random4714	HD2_scaffold_6	5704901	5709731	+	4831	1044
random4715	HD2_scaffold_7	5938330	5942493	+	4164	810
random4716	HD2_scaffold_10	324713	334385	+	9673	2193
random4717	HD2_scaffold_5	13971294	13975733	+	4440	769
random4718	HD2_scaffold_5	8242142	8250094	+	7953	1764
random4719	HD2_scaffold_9	9928039	9930089	+	2051	437
random4720	HD2_scaffold_5	1813052	1817265	+	4214	965
random4721	HD2_scaffold_7	13049412	13055168	+	5757	1292
random4722	HD2_scaffold_9	2201703	2205196	+	3494	805
random4723	HD2_scaffold_1	17643429	17661320	+	17892	3602
random4724	HD2_scaffold_9	7363849	7378619	+	14771	3166
random4725	HD2_scaffold_1	13345592	13349710	+	4119	903
random4726	HD2_scaffold_1	11470929	11474930	+	4002	707
random4727	HD2_scaffold_2	15554908	15558978	+	4071	820
random4728	HD2_scaffold_11	1367178	1380890	+	13713	2343
random4729	HD2_scaffold_3	13907058	13911560	+	4503	816
random4730	HD2_scaffold_1	9949765	9957830	+	8066	1592
random4731	HD2_scaffold_8	6102021	6115957	+	13937	2757
random4732	HD2_scaffold_7	6083539	6093999	+	10461	2305
random4733	HD2_scaffold_10	3713601	3715137	+	1537	303
random4734	HD2_scaffold_9	8779119	8785982	+	6864	1389
random4735	HD2_scaffold_3	15634064	15641419	+	7356	1567
random4736	HD2_scaffold_2	559419	569744	+	10326	1811
random4737	HD2_scaffold_1	25003178	25010907	+	7730	1257
random4738	HD2_scaffold_1	25430686	25436604	+	5919	729
random4739	HD2_scaffold_8	10535349	10540044	+	4696	881
random4740	HD2_scaffold_1	15343810	15347931	+	4122	801
random4741	HD2_scaffold_9	5930925	5934286	+	3362	675
random4742	HD2_scaffold_10	9826708	9831164	+	4457	826
random4743	HD2_scaffold_5	12208921	12213094	+	4174	857
random4744	HD2_scaffold_2	12661399	12667905	+	6507	1373
random4745	HD2_scaffold_9	707861	717050	+	9190	1868
random4746	HD2_scaffold_2	3579071	3586774	+	7704	1514
random4747	HD2_scaffold_7	11642205	11648106	+	5902	1183
random4748	HD2_scaffold_3	15281064	15285419	+	4356	967
random4749	HD2_scaffold_7	6877654	6882350	+	4697	915
random4750	HD2_scaffold_8	11690837	11694671	+	3835	941
random4751	HD2_scaffold_10	5637624	5642610	+	4987	1044
random4752	HD2_scaffold_9	11853086	11858281	+	5196	1277
random4753	HD2_scaffold_8	3278559	3286474	+	7916	1855
random4754	HD2_scaffold_2	6077521	6080677	+	3157	725
random4755	HD2_scaffold_3	18270588	18274955	+	4368	781
random4756	HD2_scaffold_310	6538	11886	+	5349	681
random4757	HD2_scaffold_9	1830396	1840409	+	10014	2051
random4758	HD2_scaffold_1	16557912	16561619	+	3708	604
random4759	HD2_scaffold_4	13133921	13138534	+	4614	759
random4760	HD2_scaffold_2	7812397	7816106	+	3710	928
random4761	HD2_scaffold_4	3055146	3060163	+	5018	1143
random4762	HD2_scaffold_1	8449152	8452815	+	3664	671
random4763	HD2_scaffold_8	3640292	3644029	+	3738	793
random4764	HD2_scaffold_2	10961655	10967441	+	5787	1007
random4765	HD2_scaffold_5	5051713	5056977	+	5265	1097
random4766	HD2_scaffold_2	7477574	7481682	+	4109	850
random4767	HD2_scaffold_7	10275081	10279239	+	4159	891
random4768	HD2_scaffold_2	7315698	7319875	+	4178	1121
random4769	HD2_scaffold_10	446386	449394	+	3009	578
random4770	HD2_scaffold_7	6564662	6569492	+	4831	1018
random4771	HD2_scaffold_5	6590937	6595100	+	4164	913
random4772	HD2_scaffold_10	3885487	3895159	+	9673	1893
random4773	HD2_scaffold_1	25786888	25791327	+	4440	954
random4774	HD2_scaffold_12	1627010	1634962	+	7953	1537
random4775	HD2_scaffold_193	20041	22091	+	2051	662
random4776	HD2_scaffold_2	21963265	21967478	+	4214	915
random4777	HD2_scaffold_3	8600940	8606696	+	5757	1268
random4778	HD2_scaffold_1	18211946	18215439	+	3494	786
random4779	HD2_scaffold_10	10008678	10026569	+	17892	3473
random4780	HD2_scaffold_1	19654498	19669268	+	14771	2914
random4781	HD2_scaffold_2	14455202	14459320	+	4119	947
random4782	HD2_scaffold_4	9750088	9754089	+	4002	785
random4783	HD2_scaffold_1	7780811	7784881	+	4071	969
random4784	HD2_scaffold_8	9075903	9089615	+	13713	2773
random4785	HD2_scaffold_6	9164581	9169083	+	4503	944
random4786	HD2_scaffold_3	15954511	15962576	+	8066	2057
random4787	HD2_scaffold_8	4193920	4207856	+	13937	3092
random4788	HD2_scaffold_4	11207917	11218377	+	10461	2205
random4789	HD2_scaffold_2	718027	719563	+	1537	356
random4790	HD2_scaffold_9	4487962	4494825	+	6864	1477
random4791	HD2_scaffold_8	8213937	8221292	+	7356	1228
random4792	HD2_scaffold_9	2000886	2011211	+	10326	2075
random4793	HD2_scaffold_3	17015717	17023446	+	7730	1431
random4794	HD2_scaffold_9	3673393	3679311	+	5919	1237
random4795	HD2_scaffold_5	14759072	14763767	+	4696	766
random4796	HD2_scaffold_3	18906927	18911048	+	4122	895
random4797	HD2_scaffold_7	10835785	10839146	+	3362	704
random4798	HD2_scaffold_2	6505930	6510386	+	4457	1124
random4799	HD2_scaffold_5	4462418	4466591	+	4174	776
random4800	HD2_scaffold_7	12812395	12818901	+	6507	1282
random4801	HD2_scaffold_4	11418227	11427416	+	9190	1853
random4802	HD2_scaffold_11	6723056	6730759	+	7704	850
random4803	HD2_scaffold_5	4657831	4663732	+	5902	1216
random4804	HD2_scaffold_1	26025568	26029923	+	4356	4233
random4805	HD2_scaffold_1	16179712	16184408	+	4697	899
random4806	HD2_scaffold_10	5326813	5330647	+	3835	941
random4807	HD2_scaffold_7	2253888	2258874	+	4987	794
random4808	HD2_scaffold_4	9969943	9975138	+	5196	3775
random4809	HD2_scaffold_1	16919433	16927348	+	7916	1461
random4810	HD2_scaffold_12	6441717	6444873	+	3157	669
random4811	HD2_scaffold_11	4387822	4392189	+	4368	643
random4812	HD2_scaffold_2	18196007	18201355	+	5349	1164
random4813	HD2_scaffold_8	9575013	9585026	+	10014	1625
random4814	HD2_scaffold_5	13055448	13059155	+	3708	911
random4815	HD2_scaffold_4	12207106	12211719	+	4614	912
random4816	HD2_scaffold_1	27676002	27679711	+	3710	846
random4817	HD2_scaffold_2	12761404	12766421	+	5018	1040
random4818	HD2_scaffold_6	3598955	3602618	+	3664	685
random4819	HD2_scaffold_10	11508171	11511908	+	3738	315
random4820	HD2_scaffold_9	4878991	4884777	+	5787	1286
random4821	HD2_scaffold_6	5576019	5581283	+	5265	1109
random4822	HD2_scaffold_5	8108296	8112404	+	4109	949
random4823	HD2_scaffold_10	10138963	10143121	+	4159	795
random4824	HD2_scaffold_2	5785125	5789302	+	4178	948
random4825	HD2_scaffold_7	1882427	1885435	+	3009	437
random4826	HD2_scaffold_6	13678298	13683128	+	4831	1076
random4827	HD2_scaffold_9	3143958	3148121	+	4164	824
random4828	HD2_scaffold_3	15173930	15183602	+	9673	1922
random4829	HD2_scaffold_1	7495807	7500246	+	4440	926
random4830	HD2_scaffold_8	7909439	7917391	+	7953	1653
random4831	HD2_scaffold_1	1906077	1908127	+	2051	323
random4832	HD2_scaffold_10	10725301	10729514	+	4214	852
random4833	HD2_scaffold_12	5563631	5569387	+	5757	842
random4834	HD2_scaffold_3	19392055	19395548	+	3494	620
random4835	HD2_scaffold_9	2087120	2105011	+	17892	3472
random4836	HD2_scaffold_8	10214037	10228807	+	14771	2724
random4837	HD2_scaffold_11	1667150	1671268	+	4119	758
random4838	HD2_scaffold_6	6891082	6895083	+	4002	694
random4839	HD2_scaffold_1	9053948	9058018	+	4071	944
random4840	HD2_scaffold_4	10476689	10490401	+	13713	2953
random4841	HD2_scaffold_2	7841515	7846017	+	4503	855
random4842	HD2_scaffold_6	11615778	11623843	+	8066	1538
random4843	HD2_scaffold_4	4145040	4158976	+	13937	3066
random4844	HD2_scaffold_5	14406877	14417337	+	10461	1257
random4845	HD2_scaffold_4	973736	975272	+	1537	333
random4846	HD2_scaffold_2	3336137	3343000	+	6864	1387
random4847	HD2_scaffold_2	13744252	13751607	+	7356	1456
random4848	HD2_scaffold_2	1167149	1177474	+	10326	1714
random4849	HD2_scaffold_8	9822887	9830616	+	7730	1558
random4850	HD2_scaffold_7	13361428	13367346	+	5919	1163
random4851	HD2_scaffold_1	26905822	26910517	+	4696	894
random4852	HD2_scaffold_6	13588415	13592536	+	4122	857
random4853	HD2_scaffold_11	2961815	2965176	+	3362	629
random4854	HD2_scaffold_1	26294460	26298916	+	4457	1137
random4855	HD2_scaffold_7	2874146	2878319	+	4174	925
random4856	HD2_scaffold_1	16389985	16396491	+	6507	1570
random4857	HD2_scaffold_4	15484174	15493363	+	9190	1446
random4858	HD2_scaffold_3	17694971	17702674	+	7704	1772
random4859	HD2_scaffold_1	14638142	14644043	+	5902	1290
random4860	HD2_scaffold_1	29146613	29150968	+	4356	685
random4861	HD2_scaffold_1	14834356	14839052	+	4697	974
random4862	HD2_scaffold_1	18259897	18263731	+	3835	726
random4863	HD2_scaffold_9	4014612	4019598	+	4987	1024
random4864	HD2_scaffold_5	11096352	11101547	+	5196	1025
random4865	HD2_scaffold_8	2893233	2901148	+	7916	1949
random4866	HD2_scaffold_4	5674933	5678089	+	3157	649
random4867	HD2_scaffold_3	7528321	7532688	+	4368	903
random4868	HD2_scaffold_10	4359321	4364669	+	5349	1223
random4869	HD2_scaffold_1	13444070	13454083	+	10014	1989
random4870	HD2_scaffold_1	28813392	28817099	+	3708	755
random4871	HD2_scaffold_5	13558971	13563584	+	4614	1537
random4872	HD2_scaffold_3	12220771	12224480	+	3710	787
random4873	HD2_scaffold_6	7750850	7755867	+	5018	1162
random4874	HD2_scaffold_3	17010604	17014267	+	3664	754
random4875	HD2_scaffold_2	17865115	17868852	+	3738	776
random4876	HD2_scaffold_14	95126	100912	+	5787	1715
random4877	HD2_scaffold_12	1562473	1567737	+	5265	903
random4878	HD2_scaffold_12	3549099	3553207	+	4109	718
random4879	HD2_scaffold_4	8335379	8339537	+	4159	906
random4880	HD2_scaffold_3	10755516	10759693	+	4178	835
random4881	HD2_scaffold_3	20099499	20102507	+	3009	402
random4882	HD2_scaffold_10	11131350	11136180	+	4831	1024
random4883	HD2_scaffold_2	13124126	13128289	+	4164	903
random4884	HD2_scaffold_9	2583934	2593606	+	9673	2182
random4885	HD2_scaffold_10	2159856	2164295	+	4440	892
random4886	HD2_scaffold_5	7653958	7661910	+	7953	1706
random4887	HD2_scaffold_2	3746526	3748576	+	2051	369
random4888	HD2_scaffold_11	63733	67946	+	4214	805
random4889	HD2_scaffold_6	1783919	1789675	+	5757	889
random4890	HD2_scaffold_2	16183223	16186716	+	3494	1026
random4891	HD2_scaffold_2	1137865	1155756	+	17892	2353
random4892	HD2_scaffold_3	12854101	12868871	+	14771	2903
random4893	HD2_scaffold_6	2479684	2483802	+	4119	744
random4894	HD2_scaffold_5	491387	495388	+	4002	851
random4895	HD2_scaffold_1	24768568	24772638	+	4071	467
random4896	HD2_scaffold_10	6804224	6817936	+	13713	2613
random4897	HD2_scaffold_1	25521941	25526443	+	4503	807
random4898	HD2_scaffold_7	1647861	1655926	+	8066	1477
random4899	HD2_scaffold_9	306955	320891	+	13937	2703
random4900	HD2_scaffold_9	6176719	6187179	+	10461	2197
random4901	HD2_scaffold_2	16887083	16888619	+	1537	371
random4902	HD2_scaffold_7	6713215	6720078	+	6864	1305
random4903	HD2_scaffold_1	23385767	23393122	+	7356	1436
random4904	HD2_scaffold_64	33702	44027	+	10326	2289
random4905	HD2_scaffold_3	20365948	20373677	+	7730	1677
random4906	HD2_scaffold_2	7522510	7528428	+	5919	1364
random4907	HD2_scaffold_2	361845	366540	+	4696	814
random4908	HD2_scaffold_6	11241862	11245983	+	4122	940
random4909	HD2_scaffold_12	2485843	2489204	+	3362	753
random4910	HD2_scaffold_3	5522565	5527021	+	4457	900
random4911	HD2_scaffold_6	5294014	5298187	+	4174	867
random4912	HD2_scaffold_4	2120339	2126845	+	6507	1267
random4913	HD2_scaffold_2	815206	824395	+	9190	1632
random4914	HD2_scaffold_10	4241983	4249686	+	7704	1538
random4915	HD2_scaffold_1	10683785	10689686	+	5902	1239
random4916	HD2_scaffold_8	10570418	10574773	+	4356	935
random4917	HD2_scaffold_9	9464442	9469138	+	4697	758
random4918	HD2_scaffold_6	12851324	12855158	+	3835	913
random4919	HD2_scaffold_7	2881557	2886543	+	4987	998
random4920	HD2_scaffold_1	25768006	25773201	+	5196	1129
random4921	HD2_scaffold_3	684652	692567	+	7916	1743
random4922	HD2_scaffold_1	5502766	5505922	+	3157	707
random4923	HD2_scaffold_4	14450873	14455240	+	4368	792
random4924	HD2_scaffold_2	5311040	5316388	+	5349	1117
random4925	HD2_scaffold_2	11447713	11457726	+	10014	2182
random4926	HD2_scaffold_8	39782	43489	+	3708	23764
random4927	HD2_scaffold_310	7470	12083	+	4614	665
random4928	HD2_scaffold_4	12153308	12157017	+	3710	672
random4929	HD2_scaffold_12	6594856	6599873	+	5018	1193
random4930	HD2_scaffold_1	12001681	12005344	+	3664	1169
random4931	HD2_scaffold_9	2711577	2715314	+	3738	966
random4932	HD2_scaffold_8	11171188	11176974	+	5787	1150
random4933	HD2_scaffold_224	5807	11071	+	5265	1453
random4934	HD2_scaffold_4	3123947	3128055	+	4109	906
random4935	HD2_scaffold_1	22895625	22899783	+	4159	1014
random4936	HD2_scaffold_7	1014088	1018265	+	4178	898
random4937	HD2_scaffold_8	595745	598753	+	3009	661
random4938	HD2_scaffold_2	11290003	11294833	+	4831	1151
random4939	HD2_scaffold_1	7868936	7873099	+	4164	827
random4940	HD2_scaffold_2	22043300	22052972	+	9673	2005
random4941	HD2_scaffold_9	8914711	8919150	+	4440	899
random4942	HD2_scaffold_6	4252464	4260416	+	7953	1756
random4943	HD2_scaffold_4	3251730	3253780	+	2051	403
random4944	HD2_scaffold_4	15158003	15162216	+	4214	742
random4945	HD2_scaffold_1	27676950	27682706	+	5757	1226
random4946	HD2_scaffold_2	7680145	7683638	+	3494	783
random4947	HD2_scaffold_9	6047684	6065575	+	17892	3665
random4948	HD2_scaffold_7	8608040	8622810	+	14771	3147
random4949	HD2_scaffold_4	11218078	11222196	+	4119	767
random4950	HD2_scaffold_3	15593903	15597904	+	4002	880
random4951	HD2_scaffold_2	2252488	2256558	+	4071	744
random4952	HD2_scaffold_6	2837219	2850931	+	13713	4599
random4953	HD2_scaffold_2	8008087	8012589	+	4503	879
random4954	HD2_scaffold_12	2601393	2609458	+	8066	1481
random4955	HD2_scaffold_5	9802426	9816362	+	13937	2939
random4956	HD2_scaffold_8	384583	395043	+	10461	2188
random4957	HD2_scaffold_9	4021194	4022730	+	1537	291
random4958	HD2_scaffold_2	18950894	18957757	+	6864	1583
random4959	HD2_scaffold_2	111373	118728	+	7356	1379
random4960	HD2_scaffold_5	14989924	15000249	+	10326	1973
random4961	HD2_scaffold_10	1072391	1080120	+	7730	1336
random4962	HD2_scaffold_6	6853929	6859847	+	5919	1223
random4963	HD2_scaffold_3	20198142	20202837	+	4696	711
random4964	HD2_scaffold_3	791423	795544	+	4122	776
random4965	HD2_scaffold_2	4562291	4565652	+	3362	545
random4966	HD2_scaffold_6	11633049	11637505	+	4457	768
random4967	HD2_scaffold_4	11606335	11610508	+	4174	832
random4968	HD2_scaffold_3	17194090	17200596	+	6507	1350
random4969	HD2_scaffold_6	8883920	8893109	+	9190	1907
random4970	HD2_scaffold_11	6665143	6672846	+	7704	1199
random4971	HD2_scaffold_12	1931261	1937162	+	5902	1101
random4972	HD2_scaffold_6	516634	520989	+	4356	837
random4973	HD2_scaffold_79	14951	19647	+	4697	1322
random4974	HD2_scaffold_8	5889832	5893666	+	3835	970
random4975	HD2_scaffold_2	18907586	18912572	+	4987	1071
random4976	HD2_scaffold_62	32613	37808	+	5196	2470
random4977	HD2_scaffold_8	11497615	11505530	+	7916	1361
random4978	HD2_scaffold_10	6969465	6972621	+	3157	695
random4979	HD2_scaffold_12	4478436	4482803	+	4368	698
random4980	HD2_scaffold_2	14169546	14174894	+	5349	1146
random4981	HD2_scaffold_2	14315909	14325922	+	10014	2192
random4982	HD2_scaffold_6	6825917	6829624	+	3708	884
random4983	HD2_scaffold_2	8498765	8503378	+	4614	817
random4984	HD2_scaffold_9	1352025	1355734	+	3710	744
random4985	HD2_scaffold_5	12164572	12169589	+	5018	1066
random4986	HD2_scaffold_1	15957872	15961535	+	3664	593
random4987	HD2_scaffold_2	17423959	17427696	+	3738	798
random4988	HD2_scaffold_4	11138376	11144162	+	5787	1224
random4989	HD2_scaffold_8	294059	299323	+	5265	981
random4990	HD2_scaffold_72	37055	41163	+	4109	9219
random4991	HD2_scaffold_2	21803795	21807953	+	4159	861
random4992	HD2_scaffold_10	2399642	2403819	+	4178	801
random4993	HD2_scaffold_5	868687	871695	+	3009	572
random4994	HD2_scaffold_457	1155	5985	+	4831	342
random4995	HD2_scaffold_12	4809679	4813842	+	4164	687
random4996	HD2_scaffold_1	2949919	2959591	+	9673	1913
random4997	HD2_scaffold_6	3938181	3942620	+	4440	883
random4998	HD2_scaffold_5	3484853	3492805	+	7953	1765
random4999	HD2_scaffold_8	6710039	6712089	+	2051	428
random5000	HD2_scaffold_136	58	4271	+	4214	1050
random5001	HD2_scaffold_3	17511280	17517036	+	5757	1273
random5002	HD2_scaffold_81	4273	7766	+	3494	527
random5003	HD2_scaffold_9	2126830	2144721	+	17892	3548
random5004	HD2_scaffold_2	15823099	15837869	+	14771	3018
random5005	HD2_scaffold_6	12936883	12941001	+	4119	841
random5006	HD2_scaffold_8	4449684	4453685	+	4002	926
random5007	HD2_scaffold_4	10778166	10782236	+	4071	936
random5008	HD2_scaffold_3	20105290	20119002	+	13713	2235
random5009	HD2_scaffold_2	22547616	22552118	+	4503	939
random5010	HD2_scaffold_2	15681757	15689822	+	8066	1725
random5011	HD2_scaffold_7	10275855	10289791	+	13937	2805
random5012	HD2_scaffold_6	10378230	10388690	+	10461	2180
random5013	HD2_scaffold_39	4866	6402	+	1537	1339
random5014	HD2_scaffold_3	19992635	19999498	+	6864	918
random5015	HD2_scaffold_10	3482868	3490223	+	7356	1279
random5016	HD2_scaffold_12	4259630	4269955	+	10326	1495
random5017	HD2_scaffold_2	8689789	8697518	+	7730	1648
random5018	HD2_scaffold_1	2534973	2540891	+	5919	1062
random5019	HD2_scaffold_3	20186341	20191036	+	4696	1023
random5020	HD2_scaffold_1	7846609	7850730	+	4122	832
random5021	HD2_scaffold_5	3758220	3761581	+	3362	716
random5022	HD2_scaffold_7	14406126	14410582	+	4457	733
random5023	HD2_scaffold_7	2285045	2289218	+	4174	697
random5024	HD2_scaffold_6	6039578	6046084	+	6507	1344
random5025	HD2_scaffold_2	2828963	2838152	+	9190	1758
random5026	HD2_scaffold_7	1437559	1445262	+	7704	1485
random5027	HD2_scaffold_6	429914	435815	+	5902	946
random5028	HD2_scaffold_11	389803	394158	+	4356	861
random5029	HD2_scaffold_1	4299739	4304435	+	4697	906
random5030	HD2_scaffold_5	4458166	4462000	+	3835	962
random5031	HD2_scaffold_2	22047622	22052608	+	4987	1024
random5032	HD2_scaffold_4	14723126	14728321	+	5196	935
random5033	HD2_scaffold_6	4201232	4209147	+	7916	1567
random5034	HD2_scaffold_2	16507897	16511053	+	3157	678
random5035	HD2_scaffold_5	6423101	6427468	+	4368	956
random5036	HD2_scaffold_10	9795647	9800995	+	5349	1155
random5037	HD2_scaffold_9	3987252	3997265	+	10014	2013
random5038	HD2_scaffold_1	10958378	10962085	+	3708	730
random5039	HD2_scaffold_3	1903451	1908064	+	4614	925
random5040	HD2_scaffold_5	8153768	8157477	+	3710	916
random5041	HD2_scaffold_4	5981231	5986248	+	5018	1082
random5042	HD2_scaffold_2	13845037	13848700	+	3664	846
random5043	HD2_scaffold_1	22526865	22530602	+	3738	671
random5044	HD2_scaffold_5	1920436	1926222	+	5787	1075
random5045	HD2_scaffold_4	12391269	12396533	+	5265	1040
random5046	HD2_scaffold_5	14614301	14618409	+	4109	509
random5047	HD2_scaffold_5	11824082	11828240	+	4159	945
random5048	HD2_scaffold_379	387	4564	+	4178	1885
random5049	HD2_scaffold_7	10414102	10417110	+	3009	636
random5050	HD2_scaffold_3	632101	636931	+	4831	1048
random5051	HD2_scaffold_1	17454862	17459025	+	4164	881
random5052	HD2_scaffold_1	8074045	8083717	+	9673	2202
random5053	HD2_scaffold_1	3165239	3169678	+	4440	909
random5054	HD2_scaffold_1	25193668	25201620	+	7953	1415
random5055	HD2_scaffold_10	7552140	7554190	+	2051	518
random5056	HD2_scaffold_8	1484557	1488770	+	4214	841
random5057	HD2_scaffold_1	25757849	25763605	+	5757	1201
random5058	HD2_scaffold_2	6988526	6992019	+	3494	740
random5059	HD2_scaffold_3	1728017	1745908	+	17892	3769
random5060	HD2_scaffold_10	4965852	4980622	+	14771	3997
random5061	HD2_scaffold_4	140872	144990	+	4119	758
random5062	HD2_scaffold_2	21351402	21355403	+	4002	694
random5063	HD2_scaffold_4	9282400	9286470	+	4071	896
random5064	HD2_scaffold_10	5415602	5429314	+	13713	2700
random5065	HD2_scaffold_7	4289325	4293827	+	4503	849
random5066	HD2_scaffold_9	1643072	1651137	+	8066	1904
random5067	HD2_scaffold_9	8366852	8380788	+	13937	3118
random5068	HD2_scaffold_6	9399791	9410251	+	10461	2250
random5069	HD2_scaffold_3	8664331	8665867	+	1537	336
random5070	HD2_scaffold_1	14368334	14375197	+	6864	1377
random5071	HD2_scaffold_1	638151	645506	+	7356	922
random5072	HD2_scaffold_118	9034	19359	+	10326	2129
random5073	HD2_scaffold_1	25925986	25933715	+	7730	1191
random5074	HD2_scaffold_1	19107961	19113879	+	5919	1147
random5075	HD2_scaffold_10	1534923	1539618	+	4696	985
random5076	HD2_scaffold_4	5395494	5399615	+	4122	887
random5077	HD2_scaffold_211	9445	12806	+	3362	1245
random5078	HD2_scaffold_9	4976079	4980535	+	4457	1140
random5079	HD2_scaffold_6	3668026	3672199	+	4174	938
random5080	HD2_scaffold_3	13631980	13638486	+	6507	1526
random5081	HD2_scaffold_4	15185092	15194281	+	9190	1495
random5082	HD2_scaffold_2	10389610	10397313	+	7704	1518
random5083	HD2_scaffold_11	5066443	5072344	+	5902	1102
random5084	HD2_scaffold_10	8039057	8043412	+	4356	807
random5085	HD2_scaffold_2	6964042	6968738	+	4697	881
random5086	HD2_scaffold_4	5093541	5097375	+	3835	713
random5087	HD2_scaffold_7	13728854	13733840	+	4987	953
random5088	HD2_scaffold_10	5746505	5751700	+	5196	1118
random5089	HD2_scaffold_1	25066188	25074103	+	7916	1219
random5090	HD2_scaffold_4	14000107	14003263	+	3157	631
random5091	HD2_scaffold_8	3236494	3240861	+	4368	987
random5092	HD2_scaffold_1	1695469	1700817	+	5349	839
random5093	HD2_scaffold_4	11211757	11221770	+	10014	1977
random5094	HD2_scaffold_41	34853	38560	+	3708	926
random5095	HD2_scaffold_1	14490587	14495200	+	4614	968
random5096	HD2_scaffold_7	14254071	14257780	+	3710	618
random5097	HD2_scaffold_3	943791	948808	+	5018	1179
random5098	HD2_scaffold_7	5790727	5794390	+	3664	682
random5099	HD2_scaffold_8	9736090	9739827	+	3738	620
random5100	HD2_scaffold_7	12554315	12560101	+	5787	1215
random5101	HD2_scaffold_7	6597126	6602390	+	5265	1008
random5102	HD2_scaffold_3	3495323	3499431	+	4109	800
random5103	HD2_scaffold_7	13089763	13093921	+	4159	829
random5104	HD2_scaffold_10	5916327	5920504	+	4178	901
random5105	HD2_scaffold_12	177067	180075	+	3009	608
random5106	HD2_scaffold_162	3758	8588	+	4831	66
random5107	HD2_scaffold_4	12784589	12788752	+	4164	914
random5108	HD2_scaffold_5	8210193	8219865	+	9673	2159
random5109	HD2_scaffold_1	4418358	4422797	+	4440	946
random5110	HD2_scaffold_3	519092	527044	+	7953	1570
random5111	HD2_scaffold_1	19977323	19979373	+	2051	486
random5112	HD2_scaffold_1	7928168	7932381	+	4214	850
random5113	HD2_scaffold_5	15217258	15223014	+	5757	697
random5114	HD2_scaffold_89	3592	7085	+	3494	885
random5115	HD2_scaffold_10	3126497	3144388	+	17892	3795
random5116	HD2_scaffold_3	1930323	1945093	+	14771	2918
random5117	HD2_scaffold_9	382180	386298	+	4119	849
random5118	HD2_scaffold_7	11864324	11868325	+	4002	832
random5119	HD2_scaffold_4	7327649	7331719	+	4071	747
random5120	HD2_scaffold_10	6405654	6419366	+	13713	2969
random5121	HD2_scaffold_6	3623941	3628443	+	4503	943
random5122	HD2_scaffold_2	7459124	7467189	+	8066	1755
random5123	HD2_scaffold_7	5299072	5313008	+	13937	2734
random5124	HD2_scaffold_1	15698356	15708816	+	10461	2098
random5125	HD2_scaffold_1	10102017	10103553	+	1537	478
random5126	HD2_scaffold_6	10496659	10503522	+	6864	1272
random5127	HD2_scaffold_5	13192159	13199514	+	7356	1317
random5128	HD2_scaffold_4	11532656	11542981	+	10326	1998
random5129	HD2_scaffold_10	5627754	5635483	+	7730	1719
random5130	HD2_scaffold_4	4200143	4206061	+	5919	1323
random5131	HD2_scaffold_6	14528464	14533159	+	4696	1014
random5132	HD2_scaffold_3	19633790	19637911	+	4122	628
random5133	HD2_scaffold_8	11483625	11486986	+	3362	647
random5134	HD2_scaffold_8	8429534	8433990	+	4457	719
random5135	HD2_scaffold_5	1388827	1393000	+	4174	941
random5136	HD2_scaffold_12	4844387	4850893	+	6507	1332
random5137	HD2_scaffold_245	5660	14849	+	9190	1207
random5138	HD2_scaffold_1	17438620	17446323	+	7704	1563
random5139	HD2_scaffold_3	7849925	7855826	+	5902	1355
random5140	HD2_scaffold_4	2533782	2538137	+	4356	883
random5141	HD2_scaffold_12	3407676	3412372	+	4697	952
random5142	HD2_scaffold_3	20023824	20027658	+	3835	633
random5143	HD2_scaffold_11	1918769	1923755	+	4987	949
random5144	HD2_scaffold_5	12111432	12116627	+	5196	1133
random5145	HD2_scaffold_1	5589372	5597287	+	7916	1597
random5146	HD2_scaffold_5	10393991	10397147	+	3157	680
random5147	HD2_scaffold_5	10032996	10037363	+	4368	854
random5148	HD2_scaffold_2	21999254	22004602	+	5349	1090
random5149	HD2_scaffold_5	12158561	12168574	+	10014	2009
random5150	HD2_scaffold_8	11742188	11745895	+	3708	773
random5151	HD2_scaffold_7	2691858	2696471	+	4614	914
random5152	HD2_scaffold_9	4645853	4649562	+	3710	877
random5153	HD2_scaffold_8	8492507	8497524	+	5018	1022
random5154	HD2_scaffold_4	12463700	12467363	+	3664	934
random5155	HD2_scaffold_9	1319164	1322901	+	3738	804
random5156	HD2_scaffold_6	14056439	14062225	+	5787	1149
random5157	HD2_scaffold_12	1359511	1364775	+	5265	889
random5158	HD2_scaffold_2	7823139	7827247	+	4109	832
