# Program:featureCounts v2.0.1; Command:"featureCounts" "../GFP_3.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "GFP_3.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../GFP_3.bam
random4353	HD2_scaffold_12	6237963	6247152	+	9190	2068
random4354	HD2_scaffold_12	6051446	6059149	+	7704	1244
random4355	HD2_scaffold_522	512	6413	+	5902	4682
random4356	HD2_scaffold_2	9151432	9155787	+	4356	1086
random4357	HD2_scaffold_1	25494866	25499562	+	4697	981
random4358	HD2_scaffold_12	2333503	2337337	+	3835	906
random4359	HD2_scaffold_9	11734643	11739629	+	4987	1110
random4360	HD2_scaffold_1	9195889	9201084	+	5196	1364
random4361	HD2_scaffold_6	1316831	1324746	+	7916	1001
random4362	HD2_scaffold_6	3467778	3470934	+	3157	723
random4363	HD2_scaffold_5	7207491	7211858	+	4368	1109
random4364	HD2_scaffold_5	6430822	6436170	+	5349	1308
random4365	HD2_scaffold_10	4009386	4019399	+	10014	2424
random4366	HD2_scaffold_12	4478744	4482451	+	3708	821
random4367	HD2_scaffold_11	6852587	6857200	+	4614	818
random4368	HD2_scaffold_10	10913380	10917089	+	3710	869
random4369	HD2_scaffold_10	7271584	7276601	+	5018	1277
random4370	HD2_scaffold_4	12081063	12084726	+	3664	881
random4371	HD2_scaffold_2	5156972	5160709	+	3738	1039
random4372	HD2_scaffold_172	7447	13233	+	5787	2259
random4373	HD2_scaffold_1	7372083	7377347	+	5265	1261
random4374	HD2_scaffold_4	10412450	10416558	+	4109	1130
random4375	HD2_scaffold_6	8713786	8717944	+	4159	1005
random4376	HD2_scaffold_3	18595761	18599938	+	4178	1035
random4377	HD2_scaffold_9	2036667	2039675	+	3009	725
random4378	HD2_scaffold_3	11090776	11095606	+	4831	1189
random4379	HD2_scaffold_2	10019319	10023482	+	4164	898
random4380	HD2_scaffold_2	7046015	7055687	+	9673	2436
random4381	HD2_scaffold_8	83152	87591	+	4440	1183
random4382	HD2_scaffold_9	8254378	8262330	+	7953	1803
random4383	HD2_scaffold_12	501197	503247	+	2051	586
random4384	HD2_scaffold_7	5556930	5561143	+	4214	1057
random4385	HD2_scaffold_12	2653528	2659284	+	5757	1431
random4386	HD2_scaffold_8	4279081	4282574	+	3494	982
random4387	HD2_scaffold_3	6599694	6617585	+	17892	4554
random4388	HD2_scaffold_3	2361976	2376746	+	14771	3634
random4389	HD2_scaffold_8	10873226	10877344	+	4119	1014
random4390	HD2_scaffold_12	1129762	1133763	+	4002	1028
random4391	HD2_scaffold_1	2377849	2381919	+	4071	559
random4392	HD2_scaffold_6	6166434	6180146	+	13713	3122
random4393	HD2_scaffold_1	26600638	26605140	+	4503	1158
random4394	HD2_scaffold_6	4284276	4292341	+	8066	1948
random4395	HD2_scaffold_9	8151219	8165155	+	13937	3515
random4396	HD2_scaffold_6	10778594	10789054	+	10461	2515
random4397	HD2_scaffold_9	7777275	7778811	+	1537	249
random4398	HD2_scaffold_2	22338459	22345322	+	6864	1705
random4399	HD2_scaffold_1	9109490	9116845	+	7356	1824
random4400	HD2_scaffold_6	3013010	3023335	+	10326	2245
random4401	HD2_scaffold_4	13865294	13873023	+	7730	1747
random4402	HD2_scaffold_34	13536	19454	+	5919	1116
random4403	HD2_scaffold_1	15379120	15383815	+	4696	1098
random4404	HD2_scaffold_4	4102289	4106410	+	4122	1006
random4405	HD2_scaffold_6	12946719	12950080	+	3362	860
random4406	HD2_scaffold_2	16720426	16724882	+	4457	1088
random4407	HD2_scaffold_1	27956586	27960759	+	4174	1737
random4408	HD2_scaffold_12	4150247	4156753	+	6507	1423
random4409	HD2_scaffold_4	4005609	4014798	+	9190	2347
random4410	HD2_scaffold_2	1961028	1968731	+	7704	1718
random4411	HD2_scaffold_5	4600168	4606069	+	5902	1536
random4412	HD2_scaffold_6	13948825	13953180	+	4356	1140
random4413	HD2_scaffold_9	8184890	8189586	+	4697	1092
random4414	HD2_scaffold_9	1040589	1044423	+	3835	930
random4415	HD2_scaffold_11	4207627	4212613	+	4987	1062
random4416	HD2_scaffold_11	5500423	5505618	+	5196	844
random4417	HD2_scaffold_8	10335608	10343523	+	7916	1767
random4418	HD2_scaffold_10	1369783	1372939	+	3157	679
random4419	HD2_scaffold_10	2057921	2062288	+	4368	1140
random4420	HD2_scaffold_2	15796425	15801773	+	5349	1355
random4421	HD2_scaffold_3	14823485	14833498	+	10014	2581
random4422	HD2_scaffold_9	10050898	10054605	+	3708	955
random4423	HD2_scaffold_7	7881106	7885719	+	4614	1194
random4424	HD2_scaffold_9	11205039	11208748	+	3710	791
random4425	HD2_scaffold_2	5813441	5818458	+	5018	1362
random4426	HD2_scaffold_2	3796612	3800275	+	3664	889
random4427	HD2_scaffold_9	41437	45174	+	3738	2868
random4428	HD2_scaffold_6	3190738	3196524	+	5787	1504
random4429	HD2_scaffold_5	491456	496720	+	5265	1348
random4430	HD2_scaffold_3	13847262	13851370	+	4109	1029
random4431	HD2_scaffold_3	2178317	2182475	+	4159	1118
random4432	HD2_scaffold_10	8533563	8537740	+	4178	985
random4433	HD2_scaffold_5	13864423	13867431	+	3009	548
random4434	HD2_scaffold_51	37261	42091	+	4831	1238
random4435	HD2_scaffold_8	1722752	1726915	+	4164	1077
random4436	HD2_scaffold_3	16137069	16146741	+	9673	2515
random4437	HD2_scaffold_10	5757907	5762346	+	4440	1157
random4438	HD2_scaffold_11	1308867	1316819	+	7953	1957
random4439	HD2_scaffold_2	9387594	9389644	+	2051	506
random4440	HD2_scaffold_12	4668724	4672937	+	4214	1005
random4441	HD2_scaffold_1	19039973	19045729	+	5757	1324
random4442	HD2_scaffold_10	3421123	3424616	+	3494	147
random4443	HD2_scaffold_10	7821248	7839139	+	17892	4055
random4444	HD2_scaffold_9	1080455	1095225	+	14771	3616
random4445	HD2_scaffold_7	11645554	11649672	+	4119	1089
random4446	HD2_scaffold_1	1091149	1095150	+	4002	927
random4447	HD2_scaffold_11	5912129	5916199	+	4071	879
random4448	HD2_scaffold_6	13707134	13720846	+	13713	3397
random4449	HD2_scaffold_7	13696409	13700911	+	4503	1099
random4450	HD2_scaffold_3	11635546	11643611	+	8066	1718
random4451	HD2_scaffold_1	12278612	12292548	+	13937	3336
random4452	HD2_scaffold_6	10071202	10081662	+	10461	2509
random4453	HD2_scaffold_5	4586649	4588185	+	1537	403
random4454	HD2_scaffold_10	8498875	8505738	+	6864	1670
random4455	HD2_scaffold_5	8945145	8952500	+	7356	1816
random4456	HD2_scaffold_9	9328320	9338645	+	10326	2518
random4457	HD2_scaffold_5	13411685	13419414	+	7730	1990
random4458	HD2_scaffold_1	3440758	3446676	+	5919	1046
random4459	HD2_scaffold_7	9902399	9907094	+	4696	1268
random4460	HD2_scaffold_9	5600588	5604709	+	4122	1057
random4461	HD2_scaffold_11	290839	294200	+	3362	881
random4462	HD2_scaffold_3	5037752	5042208	+	4457	1122
random4463	HD2_scaffold_7	7657452	7661625	+	4174	1007
random4464	HD2_scaffold_1	7650365	7656871	+	6507	1493
random4465	HD2_scaffold_7	12943570	12952759	+	9190	2277
random4466	HD2_scaffold_7	6497252	6504955	+	7704	1838
random4467	HD2_scaffold_6	2584206	2590107	+	5902	1411
random4468	HD2_scaffold_1	18469726	18474081	+	4356	1056
random4469	HD2_scaffold_9	1146720	1151416	+	4697	1135
random4470	HD2_scaffold_2	11994212	11998046	+	3835	1013
random4471	HD2_scaffold_1	27612030	27617016	+	4987	1298
random4472	HD2_scaffold_11	2921051	2926246	+	5196	1266
random4473	HD2_scaffold_1	26945044	26952959	+	7916	1901
random4474	HD2_scaffold_6	12940470	12943626	+	3157	799
random4475	HD2_scaffold_1	8181857	8186224	+	4368	1109
random4476	HD2_scaffold_5	12385065	12390413	+	5349	1398
random4477	HD2_scaffold_1	16571838	16581851	+	10014	2486
random4478	HD2_scaffold_3	6972676	6976383	+	3708	1004
random4479	HD2_scaffold_11	4004908	4009521	+	4614	1042
random4480	HD2_scaffold_7	571323	575032	+	3710	942
random4481	HD2_scaffold_8	6293336	6298353	+	5018	1252
random4482	HD2_scaffold_8	760050	763713	+	3664	974
random4483	HD2_scaffold_9	2310607	2314344	+	3738	1043
random4484	HD2_scaffold_5	12127180	12132966	+	5787	1478
random4485	HD2_scaffold_11	3878254	3883518	+	5265	1142
random4486	HD2_scaffold_2	14028265	14032373	+	4109	1057
random4487	HD2_scaffold_3	11942895	11947053	+	4159	1000
random4488	HD2_scaffold_1	14437150	14441327	+	4178	992
random4489	HD2_scaffold_8	9904913	9907921	+	3009	619
random4490	HD2_scaffold_1	22015943	22020773	+	4831	1099
random4491	HD2_scaffold_6	12818661	12822824	+	4164	951
random4492	HD2_scaffold_11	875207	884879	+	9673	2303
random4493	HD2_scaffold_3	11484840	11489279	+	4440	1016
random4494	HD2_scaffold_91	15255	23207	+	7953	2140
random4495	HD2_scaffold_9	10137528	10139578	+	2051	553
random4496	HD2_scaffold_3	9928283	9932496	+	4214	989
random4497	HD2_scaffold_1	14162876	14168632	+	5757	1403
random4498	HD2_scaffold_2	20874837	20878330	+	3494	928
random4499	HD2_scaffold_2	5977923	5995814	+	17892	4354
random4500	HD2_scaffold_9	8098997	8113767	+	14771	3828
random4501	HD2_scaffold_2	17149827	17153945	+	4119	1094
random4502	HD2_scaffold_8	1857749	1861750	+	4002	1070
random4503	HD2_scaffold_2	13791425	13795495	+	4071	986
random4504	HD2_scaffold_2	7002540	7016252	+	13713	3327
random4505	HD2_scaffold_1	20942612	20947114	+	4503	1163
random4506	HD2_scaffold_9	11084013	11092078	+	8066	1717
random4507	HD2_scaffold_11	6936626	6950562	+	13937	2233
random4508	HD2_scaffold_2	7831376	7841836	+	10461	2524
random4509	HD2_scaffold_6	1430126	1431662	+	1537	214
random4510	HD2_scaffold_5	2640088	2646951	+	6864	1583
random4511	HD2_scaffold_11	7128965	7136320	+	7356	986
random4512	HD2_scaffold_1	1136463	1146788	+	10326	1577
random4513	HD2_scaffold_5	2178304	2186033	+	7730	1977
random4514	HD2_scaffold_1	12882634	12888552	+	5919	1400
random4515	HD2_scaffold_6	4566029	4570724	+	4696	1215
random4516	HD2_scaffold_10	3141007	3145128	+	4122	1201
random4517	HD2_scaffold_2	9382531	9385892	+	3362	731
random4518	HD2_scaffold_6	9677005	9681461	+	4457	1156
random4519	HD2_scaffold_3	6562490	6566663	+	4174	1095
random4520	HD2_scaffold_8	505358	511864	+	6507	1699
random4521	HD2_scaffold_2	20130123	20139312	+	9190	2411
random4522	HD2_scaffold_12	6189862	6197565	+	7704	1717
random4523	HD2_scaffold_4	13182870	13188771	+	5902	1336
random4524	HD2_scaffold_1	8122590	8126945	+	4356	1092
random4525	HD2_scaffold_4	15686393	15691089	+	4697	1272
random4526	HD2_scaffold_10	61984	65818	+	3835	2227
random4527	HD2_scaffold_2	15200333	15205319	+	4987	1230
random4528	HD2_scaffold_1	27753009	27758204	+	5196	1235
random4529	HD2_scaffold_7	13614052	13621967	+	7916	2113
random4530	HD2_scaffold_4	14804535	14807691	+	3157	566
random4531	HD2_scaffold_4	5426159	5430526	+	4368	1060
random4532	HD2_scaffold_1	1147652	1153000	+	5349	960
random4533	HD2_scaffold_5	14367525	14377538	+	10014	2153
random4534	HD2_scaffold_5	3129732	3133439	+	3708	973
random4535	HD2_scaffold_5	13234774	13239387	+	4614	1080
random4536	HD2_scaffold_286	6432	10141	+	3710	40461
random4537	HD2_scaffold_2	4676017	4681034	+	5018	1013
random4538	HD2_scaffold_10	5257185	5260848	+	3664	963
random4539	HD2_scaffold_10	6103995	6107732	+	3738	975
random4540	HD2_scaffold_2	16966466	16972252	+	5787	1557
random4541	HD2_scaffold_1	10402109	10407373	+	5265	2025
random4542	HD2_scaffold_7	11812121	11816229	+	4109	985
random4543	HD2_scaffold_12	5558438	5562596	+	4159	711
random4544	HD2_scaffold_1	21495836	21500013	+	4178	1029
random4545	HD2_scaffold_1	16445308	16448316	+	3009	766
random4546	HD2_scaffold_1	24838290	24843120	+	4831	1267
random4547	HD2_scaffold_3	8596527	8600690	+	4164	1013
random4548	HD2_scaffold_1	10814240	10823912	+	9673	2384
random4549	HD2_scaffold_3	2604016	2608455	+	4440	1156
random4550	HD2_scaffold_1	20092236	20100188	+	7953	1869
random4551	HD2_scaffold_4	14096572	14098622	+	2051	548
random4552	HD2_scaffold_1	26274223	26278436	+	4214	786
random4553	HD2_scaffold_7	4742686	4748442	+	5757	1292
random4554	HD2_scaffold_7	6354171	6357664	+	3494	868
random4555	HD2_scaffold_4	5096912	5114803	+	17892	4465
random4556	HD2_scaffold_2	7081625	7096395	+	14771	3695
random4557	HD2_scaffold_2	13099592	13103710	+	4119	1100
random4558	HD2_scaffold_6	3831388	3835389	+	4002	903
random4559	HD2_scaffold_14	37091	41161	+	4071	911
random4560	HD2_scaffold_9	231124	244836	+	13713	3314
random4561	HD2_scaffold_1	17742244	17746746	+	4503	890
random4562	HD2_scaffold_12	495719	503784	+	8066	1868
random4563	HD2_scaffold_6	3519440	3533376	+	13937	3209
random4564	HD2_scaffold_3	8523774	8534234	+	10461	2581
random4565	HD2_scaffold_5	186290	187826	+	1537	449
random4566	HD2_scaffold_8	5616630	5623493	+	6864	1773
random4567	HD2_scaffold_2	21219164	21226519	+	7356	1756
random4568	HD2_scaffold_13	23660	33985	+	10326	28254
random4569	HD2_scaffold_5	9988660	9996389	+	7730	1955
random4570	HD2_scaffold_5	7843462	7849380	+	5919	1418
random4571	HD2_scaffold_72	5592	10287	+	4696	1609
random4572	HD2_scaffold_11	2428185	2432306	+	4122	957
random4573	HD2_scaffold_3	12505396	12508757	+	3362	873
random4574	HD2_scaffold_4	1980752	1985208	+	4457	1172
random4575	HD2_scaffold_2	22584524	22588697	+	4174	1044
random4576	HD2_scaffold_3	17521692	17528198	+	6507	1662
random4577	HD2_scaffold_10	5018541	5027730	+	9190	2300
random4578	HD2_scaffold_6	12313378	12321081	+	7704	2004
random4579	HD2_scaffold_2	20540760	20546661	+	5902	1538
random4580	HD2_scaffold_9	3635423	3639778	+	4356	972
random4581	HD2_scaffold_2	642395	647091	+	4697	1118
random4582	HD2_scaffold_2	18316679	18320513	+	3835	1097
random4583	HD2_scaffold_9	4257607	4262593	+	4987	1266
random4584	HD2_scaffold_3	1696868	1702063	+	5196	1118
random4585	HD2_scaffold_2	19090882	19098797	+	7916	1957
random4586	HD2_scaffold_2	10066916	10070072	+	3157	744
random4587	HD2_scaffold_11	5819196	5823563	+	4368	982
random4588	HD2_scaffold_5	7803061	7808409	+	5349	1357
random4589	HD2_scaffold_9	8145209	8155222	+	10014	2578
random4590	HD2_scaffold_1	10449117	10452824	+	3708	920
random4591	HD2_scaffold_5	1650121	1654734	+	4614	1141
random4592	HD2_scaffold_1	4522657	4526366	+	3710	466
random4593	HD2_scaffold_4	1841238	1846255	+	5018	1264
random4594	HD2_scaffold_5	14312916	14316579	+	3664	720
random4595	HD2_scaffold_9	3770772	3774509	+	3738	844
random4596	HD2_scaffold_11	289220	295006	+	5787	1445
random4597	HD2_scaffold_8	2041909	2047173	+	5265	1322
random4598	HD2_scaffold_6	3418682	3422790	+	4109	948
random4599	HD2_scaffold_22	61044	65202	+	4159	2636
random4600	HD2_scaffold_1	14801375	14805552	+	4178	1126
random4601	HD2_scaffold_11	500746	503754	+	3009	798
random4602	HD2_scaffold_10	9637280	9642110	+	4831	1210
random4603	HD2_scaffold_4	13302314	13306477	+	4164	1079
random4604	HD2_scaffold_1	5172625	5182297	+	9673	2493
random4605	HD2_scaffold_9	641025	645464	+	4440	1047
random4606	HD2_scaffold_2	14282204	14290156	+	7953	2129
random4607	HD2_scaffold_13	72576	74626	+	2051	610
random4608	HD2_scaffold_340	271	4484	+	4214	2960
random4609	HD2_scaffold_3	3014829	3020585	+	5757	1482
random4610	HD2_scaffold_2	12085648	12089141	+	3494	932
random4611	HD2_scaffold_5	14539524	14557415	+	17892	3316
random4612	HD2_scaffold_87	11959	26729	+	14771	3514
random4613	HD2_scaffold_239	11341	15459	+	4119	1198
random4614	HD2_scaffold_7	3585971	3589972	+	4002	1024
random4615	HD2_scaffold_4	11295804	11299874	+	4071	1080
random4616	HD2_scaffold_7	12850048	12863760	+	13713	3149
random4617	HD2_scaffold_4	5044145	5048647	+	4503	1169
random4618	HD2_scaffold_8	11796946	11805011	+	8066	2008
random4619	HD2_scaffold_1	13574185	13588121	+	13937	3355
random4620	HD2_scaffold_2	14714084	14724544	+	10461	2452
random4621	HD2_scaffold_1	15770753	15772289	+	1537	433
random4622	HD2_scaffold_10	191703	198566	+	6864	264
random4623	HD2_scaffold_8	9134259	9141614	+	7356	1880
random4624	HD2_scaffold_1	25661269	25671594	+	10326	2841
random4625	HD2_scaffold_7	9476943	9484672	+	7730	1852
random4626	HD2_scaffold_2	13347126	13353044	+	5919	1465
random4627	HD2_scaffold_174	12331	17026	+	4696	1072
random4628	HD2_scaffold_1	1440873	1444994	+	4122	810
random4629	HD2_scaffold_1	28210564	28213925	+	3362	929
random4630	HD2_scaffold_1	8539483	8543939	+	4457	1118
random4631	HD2_scaffold_4	9225124	9229297	+	4174	1005
random4632	HD2_scaffold_5	1054259	1060765	+	6507	1730
random4633	HD2_scaffold_3	19466767	19475956	+	9190	1590
random4634	HD2_scaffold_4	4463149	4470852	+	7704	1996
random4635	HD2_scaffold_12	5060175	5066076	+	5902	820
random4636	HD2_scaffold_1	11595585	11599940	+	4356	1034
random4637	HD2_scaffold_7	6916555	6921251	+	4697	968
random4638	HD2_scaffold_5	9151144	9154978	+	3835	989
random4639	HD2_scaffold_1	16326260	16331246	+	4987	1243
random4640	HD2_scaffold_7	7031193	7036388	+	5196	1304
random4641	HD2_scaffold_2	16036335	16044250	+	7916	1945
random4642	HD2_scaffold_1	8537051	8540207	+	3157	873
random4643	HD2_scaffold_1	6133515	6137882	+	4368	1071
random4644	HD2_scaffold_1	4859884	4865232	+	5349	1491
random4645	HD2_scaffold_3	14924482	14934495	+	10014	2480
random4646	HD2_scaffold_10	8578553	8582260	+	3708	893
random4647	HD2_scaffold_12	1007832	1012445	+	4614	1053
random4648	HD2_scaffold_1	12110856	12114565	+	3710	922
random4649	HD2_scaffold_1	17786186	17791203	+	5018	1332
random4650	HD2_scaffold_3	19004115	19007778	+	3664	1003
random4651	HD2_scaffold_4	7563329	7567066	+	3738	963
random4652	HD2_scaffold_1	15203393	15209179	+	5787	1464
random4653	HD2_scaffold_3	11196080	11201344	+	5265	1362
random4654	HD2_scaffold_5	12310466	12314574	+	4109	1010
random4655	HD2_scaffold_1	11736165	11740323	+	4159	923
random4656	HD2_scaffold_4	7198868	7203045	+	4178	1021
random4657	HD2_scaffold_375	1625	4633	+	3009	699
random4658	HD2_scaffold_7	7378364	7383194	+	4831	1201
random4659	HD2_scaffold_10	5079627	5083790	+	4164	1030
random4660	HD2_scaffold_1	16801317	16810989	+	9673	2312
random4661	HD2_scaffold_2	17338724	17343163	+	4440	1109
random4662	HD2_scaffold_7	10150866	10158818	+	7953	2043
random4663	HD2_scaffold_5	12182978	12185028	+	2051	413
random4664	HD2_scaffold_2	484099	488312	+	4214	914
random4665	HD2_scaffold_3	8165630	8171386	+	5757	1452
random4666	HD2_scaffold_6	5210322	5213815	+	3494	851
random4667	HD2_scaffold_1	15203341	15221232	+	17892	4291
random4668	HD2_scaffold_3	12964320	12979090	+	14771	3656
random4669	HD2_scaffold_3	15891362	15895480	+	4119	1004
random4670	HD2_scaffold_6	2286039	2290040	+	4002	927
random4671	HD2_scaffold_2	19901381	19905451	+	4071	976
random4672	HD2_scaffold_3	15272330	15286042	+	13713	3423
random4673	HD2_scaffold_6	10996627	11001129	+	4503	1242
random4674	HD2_scaffold_4	4709860	4717925	+	8066	1997
random4675	HD2_scaffold_5	10731833	10745769	+	13937	3593
random4676	HD2_scaffold_1	17630893	17641353	+	10461	2575
random4677	HD2_scaffold_3	2124495	2126031	+	1537	387
random4678	HD2_scaffold_4	2757317	2764180	+	6864	1720
random4679	HD2_scaffold_1	13417745	13425100	+	7356	1772
random4680	HD2_scaffold_3	1377492	1387817	+	10326	2656
random4681	HD2_scaffold_7	2713966	2721695	+	7730	1880
random4682	HD2_scaffold_1	10180744	10186662	+	5919	1506
random4683	HD2_scaffold_1	5482470	5487165	+	4696	1163
random4684	HD2_scaffold_6	12778516	12782637	+	4122	770
random4685	HD2_scaffold_1	26397363	26400724	+	3362	849
random4686	HD2_scaffold_8	11397236	11401692	+	4457	1104
random4687	HD2_scaffold_7	6725962	6730135	+	4174	995
random4688	HD2_scaffold_10	4364562	4371068	+	6507	1691
random4689	HD2_scaffold_10	3156730	3165919	+	9190	2280
random4690	HD2_scaffold_10	11166773	11174476	+	7704	1589
random4691	HD2_scaffold_3	365889	371790	+	5902	1288
random4692	HD2_scaffold_5	12741118	12745473	+	4356	1191
random4693	HD2_scaffold_9	3401812	3406508	+	4697	1228
random4694	HD2_scaffold_163	11310	15144	+	3835	1914
random4695	HD2_scaffold_11	1931062	1936048	+	4987	1122
random4696	HD2_scaffold_2	18937979	18943174	+	5196	1346
random4697	HD2_scaffold_2	15866834	15874749	+	7916	2000
random4698	HD2_scaffold_11	6752291	6755447	+	3157	769
random4699	HD2_scaffold_7	3286821	3291188	+	4368	1294
random4700	HD2_scaffold_12	5019174	5024522	+	5349	1201
random4701	HD2_scaffold_3	16151902	16161915	+	10014	2847
random4702	HD2_scaffold_1	25606010	25609717	+	3708	882
random4703	HD2_scaffold_1	3244125	3248738	+	4614	1318
random4704	HD2_scaffold_185	17122	20831	+	3710	931
random4705	HD2_scaffold_8	12181686	12186703	+	5018	1238
random4706	HD2_scaffold_2	2601210	2604873	+	3664	640
random4707	HD2_scaffold_58	37459	41196	+	3738	1132
random4708	HD2_scaffold_8	7029195	7034981	+	5787	1554
random4709	HD2_scaffold_6	13315178	13320442	+	5265	1321
random4710	HD2_scaffold_6	3893504	3897612	+	4109	1050
random4711	HD2_scaffold_11	2634413	2638571	+	4159	1066
random4712	HD2_scaffold_3	18873555	18877732	+	4178	922
random4713	HD2_scaffold_2	3326929	3329937	+	3009	815
random4714	HD2_scaffold_6	5704901	5709731	+	4831	1247
random4715	HD2_scaffold_7	5938330	5942493	+	4164	896
random4716	HD2_scaffold_10	324713	334385	+	9673	2604
random4717	HD2_scaffold_5	13971294	13975733	+	4440	882
random4718	HD2_scaffold_5	8242142	8250094	+	7953	2008
random4719	HD2_scaffold_9	9928039	9930089	+	2051	496
random4720	HD2_scaffold_5	1813052	1817265	+	4214	1069
random4721	HD2_scaffold_7	13049412	13055168	+	5757	1446
random4722	HD2_scaffold_9	2201703	2205196	+	3494	858
random4723	HD2_scaffold_1	17643429	17661320	+	17892	4301
random4724	HD2_scaffold_9	7363849	7378619	+	14771	3658
random4725	HD2_scaffold_1	13345592	13349710	+	4119	1042
random4726	HD2_scaffold_1	11470929	11474930	+	4002	962
random4727	HD2_scaffold_2	15554908	15558978	+	4071	1053
random4728	HD2_scaffold_11	1367178	1380890	+	13713	2925
random4729	HD2_scaffold_3	13907058	13911560	+	4503	1103
random4730	HD2_scaffold_1	9949765	9957830	+	8066	1963
random4731	HD2_scaffold_8	6102021	6115957	+	13937	3409
random4732	HD2_scaffold_7	6083539	6093999	+	10461	2694
random4733	HD2_scaffold_10	3713601	3715137	+	1537	368
random4734	HD2_scaffold_9	8779119	8785982	+	6864	1760
random4735	HD2_scaffold_3	15634064	15641419	+	7356	1809
random4736	HD2_scaffold_2	559419	569744	+	10326	2287
random4737	HD2_scaffold_1	25003178	25010907	+	7730	1724
random4738	HD2_scaffold_1	25430686	25436604	+	5919	1031
random4739	HD2_scaffold_8	10535349	10540044	+	4696	1158
random4740	HD2_scaffold_1	15343810	15347931	+	4122	984
random4741	HD2_scaffold_9	5930925	5934286	+	3362	846
random4742	HD2_scaffold_10	9826708	9831164	+	4457	1124
random4743	HD2_scaffold_5	12208921	12213094	+	4174	1027
random4744	HD2_scaffold_2	12661399	12667905	+	6507	1747
random4745	HD2_scaffold_9	707861	717050	+	9190	2241
random4746	HD2_scaffold_2	3579071	3586774	+	7704	1851
random4747	HD2_scaffold_7	11642205	11648106	+	5902	1559
random4748	HD2_scaffold_3	15281064	15285419	+	4356	1117
random4749	HD2_scaffold_7	6877654	6882350	+	4697	1027
random4750	HD2_scaffold_8	11690837	11694671	+	3835	970
random4751	HD2_scaffold_10	5637624	5642610	+	4987	1243
random4752	HD2_scaffold_9	11853086	11858281	+	5196	1388
random4753	HD2_scaffold_8	3278559	3286474	+	7916	2013
random4754	HD2_scaffold_2	6077521	6080677	+	3157	919
random4755	HD2_scaffold_3	18270588	18274955	+	4368	1000
random4756	HD2_scaffold_310	6538	11886	+	5349	1021
random4757	HD2_scaffold_9	1830396	1840409	+	10014	2527
random4758	HD2_scaffold_1	16557912	16561619	+	3708	905
random4759	HD2_scaffold_4	13133921	13138534	+	4614	1037
random4760	HD2_scaffold_2	7812397	7816106	+	3710	905
random4761	HD2_scaffold_4	3055146	3060163	+	5018	1349
random4762	HD2_scaffold_1	8449152	8452815	+	3664	899
random4763	HD2_scaffold_8	3640292	3644029	+	3738	1059
random4764	HD2_scaffold_2	10961655	10967441	+	5787	1501
random4765	HD2_scaffold_5	5051713	5056977	+	5265	1263
random4766	HD2_scaffold_2	7477574	7481682	+	4109	976
random4767	HD2_scaffold_7	10275081	10279239	+	4159	1033
random4768	HD2_scaffold_2	7315698	7319875	+	4178	1192
random4769	HD2_scaffold_10	446386	449394	+	3009	712
random4770	HD2_scaffold_7	6564662	6569492	+	4831	1230
random4771	HD2_scaffold_5	6590937	6595100	+	4164	1086
random4772	HD2_scaffold_10	3885487	3895159	+	9673	2325
random4773	HD2_scaffold_1	25786888	25791327	+	4440	1107
random4774	HD2_scaffold_12	1627010	1634962	+	7953	1818
random4775	HD2_scaffold_193	20041	22091	+	2051	645
random4776	HD2_scaffold_2	21963265	21967478	+	4214	1082
random4777	HD2_scaffold_3	8600940	8606696	+	5757	1469
random4778	HD2_scaffold_1	18211946	18215439	+	3494	963
random4779	HD2_scaffold_10	10008678	10026569	+	17892	4198
random4780	HD2_scaffold_1	19654498	19669268	+	14771	3680
random4781	HD2_scaffold_2	14455202	14459320	+	4119	1094
random4782	HD2_scaffold_4	9750088	9754089	+	4002	1000
random4783	HD2_scaffold_1	7780811	7784881	+	4071	1069
random4784	HD2_scaffold_8	9075903	9089615	+	13713	3458
random4785	HD2_scaffold_6	9164581	9169083	+	4503	1112
random4786	HD2_scaffold_3	15954511	15962576	+	8066	2212
random4787	HD2_scaffold_8	4193920	4207856	+	13937	3543
random4788	HD2_scaffold_4	11207917	11218377	+	10461	2724
random4789	HD2_scaffold_2	718027	719563	+	1537	358
random4790	HD2_scaffold_9	4487962	4494825	+	6864	1758
random4791	HD2_scaffold_8	8213937	8221292	+	7356	1500
random4792	HD2_scaffold_9	2000886	2011211	+	10326	2605
random4793	HD2_scaffold_3	17015717	17023446	+	7730	1879
random4794	HD2_scaffold_9	3673393	3679311	+	5919	1507
random4795	HD2_scaffold_5	14759072	14763767	+	4696	989
random4796	HD2_scaffold_3	18906927	18911048	+	4122	924
random4797	HD2_scaffold_7	10835785	10839146	+	3362	885
random4798	HD2_scaffold_2	6505930	6510386	+	4457	1136
random4799	HD2_scaffold_5	4462418	4466591	+	4174	929
random4800	HD2_scaffold_7	12812395	12818901	+	6507	1545
random4801	HD2_scaffold_4	11418227	11427416	+	9190	2331
random4802	HD2_scaffold_11	6723056	6730759	+	7704	1225
random4803	HD2_scaffold_5	4657831	4663732	+	5902	1441
random4804	HD2_scaffold_1	26025568	26029923	+	4356	4303
random4805	HD2_scaffold_1	16179712	16184408	+	4697	1224
