# Program:featureCounts v2.0.1; Command:"featureCounts" "../U16_2.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "U16_2.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../U16_2.bam
random4045	HD2_scaffold_3	8980194	8984633	+	4440	1474
random4046	HD2_scaffold_18	38116	46068	+	7953	2682
random4047	HD2_scaffold_9	12049289	12051339	+	2051	789
random4048	HD2_scaffold_5	8160538	8164751	+	4214	1482
random4049	HD2_scaffold_9	4777763	4783519	+	5757	1860
random4050	HD2_scaffold_1	9842487	9845980	+	3494	1142
random4051	HD2_scaffold_34	7349	25240	+	17892	6631
random4052	HD2_scaffold_2	8752246	8767016	+	14771	4894
random4053	HD2_scaffold_4	8057221	8061339	+	4119	1425
random4054	HD2_scaffold_7	12203642	12207643	+	4002	1265
random4055	HD2_scaffold_12	6027606	6031676	+	4071	1015
random4056	HD2_scaffold_3	4837062	4850774	+	13713	4407
random4057	HD2_scaffold_6	94942	99444	+	4503	1624
random4058	HD2_scaffold_8	7494599	7502664	+	8066	2575
random4059	HD2_scaffold_6	10717462	10731398	+	13937	4836
random4060	HD2_scaffold_1	11202177	11212637	+	10461	3413
random4061	HD2_scaffold_10	5408639	5410175	+	1537	597
random4062	HD2_scaffold_2	5709385	5716248	+	6864	2351
random4063	HD2_scaffold_1	15937564	15944919	+	7356	2901
random4064	HD2_scaffold_9	8421423	8431748	+	10326	3501
random4065	HD2_scaffold_261	7518	15247	+	7730	1761
random4066	HD2_scaffold_5	2251130	2257048	+	5919	2077
random4067	HD2_scaffold_2	21778040	21782735	+	4696	1475
random4068	HD2_scaffold_8	4863540	4867661	+	4122	1514
random4069	HD2_scaffold_12	5326570	5329931	+	3362	1090
random4070	HD2_scaffold_3	10091918	10096374	+	4457	1535
random4071	HD2_scaffold_3	15379680	15383853	+	4174	1428
random4072	HD2_scaffold_9	1365398	1371904	+	6507	1949
random4073	HD2_scaffold_10	11277829	11287018	+	9190	1805
random4074	HD2_scaffold_9	8693442	8701145	+	7704	1678
random4075	HD2_scaffold_10	946379	952280	+	5902	1687
random4076	HD2_scaffold_44	45748	50103	+	4356	1589
random4077	HD2_scaffold_6	1479134	1483830	+	4697	1487
random4078	HD2_scaffold_2	21860803	21864637	+	3835	1345
random4079	HD2_scaffold_43	35338	40324	+	4987	1222
random4080	HD2_scaffold_8	8388047	8393242	+	5196	1790
random4081	HD2_scaffold_1	19701635	19709550	+	7916	2783
random4082	HD2_scaffold_6	1862669	1865825	+	3157	1092
random4083	HD2_scaffold_5	6059290	6063657	+	4368	1520
random4084	HD2_scaffold_5	707304	712652	+	5349	1800
random4085	HD2_scaffold_2	4971123	4981136	+	10014	3273
random4086	HD2_scaffold_11	3904224	3907931	+	3708	1405
random4087	HD2_scaffold_1	17074704	17079317	+	4614	1518
random4088	HD2_scaffold_3	11110677	11114386	+	3710	1227
random4089	HD2_scaffold_7	886515	891532	+	5018	1509
random4090	HD2_scaffold_2	18905767	18909430	+	3664	1144
random4091	HD2_scaffold_11	4713859	4717596	+	3738	1014
random4092	HD2_scaffold_1	5994381	6000167	+	5787	1889
random4093	HD2_scaffold_8	10834126	10839390	+	5265	1742
random4094	HD2_scaffold_51	23021	27129	+	4109	1388
random4095	HD2_scaffold_1	12337297	12341455	+	4159	1422
random4096	HD2_scaffold_4	14767893	14772070	+	4178	604
random4097	HD2_scaffold_1	18456576	18459584	+	3009	897
random4098	HD2_scaffold_12	2242700	2247530	+	4831	1538
random4099	HD2_scaffold_9	6621250	6625413	+	4164	810
random4100	HD2_scaffold_2	3146075	3155747	+	9673	2711
random4101	HD2_scaffold_12	5653055	5657494	+	4440	1385
random4102	HD2_scaffold_48	3819	11771	+	7953	1170
random4103	HD2_scaffold_2	3275241	3277291	+	2051	699
random4104	HD2_scaffold_3	2038251	2042464	+	4214	1432
random4105	HD2_scaffold_4	3822555	3828311	+	5757	1867
random4106	HD2_scaffold_3	13938570	13942063	+	3494	1247
random4107	HD2_scaffold_10	7973933	7991824	+	17892	5935
random4108	HD2_scaffold_3	19483876	19498646	+	14771	3336
random4109	HD2_scaffold_2	17676824	17680942	+	4119	1354
random4110	HD2_scaffold_6	1527302	1531303	+	4002	1114
random4111	HD2_scaffold_11	3656251	3660321	+	4071	1245
random4112	HD2_scaffold_11	1492555	1506267	+	13713	4332
random4113	HD2_scaffold_5	11096107	11100609	+	4503	1386
random4114	HD2_scaffold_2	3507035	3515100	+	8066	1963
random4115	HD2_scaffold_6	13531189	13545125	+	13937	4232
random4116	HD2_scaffold_4	13527875	13538335	+	10461	3302
random4117	HD2_scaffold_9	7276751	7278287	+	1537	554
random4118	HD2_scaffold_2	433106	439969	+	6864	2273
random4119	HD2_scaffold_5	8754182	8761537	+	7356	2374
random4120	HD2_scaffold_8	7402130	7412455	+	10326	3284
random4121	HD2_scaffold_5	6958398	6966127	+	7730	2613
random4122	HD2_scaffold_7	9478690	9484608	+	5919	2030
random4123	HD2_scaffold_10	6077139	6081834	+	4696	1646
random4124	HD2_scaffold_2	12860490	12864611	+	4122	1421
random4125	HD2_scaffold_8	5950749	5954110	+	3362	1100
random4126	HD2_scaffold_1	4758317	4762773	+	4457	1447
random4127	HD2_scaffold_7	9352211	9356384	+	4174	1446
random4128	HD2_scaffold_6	5779118	5785624	+	6507	2221
random4129	HD2_scaffold_9	536779	545968	+	9190	3339
random4130	HD2_scaffold_5	684884	692587	+	7704	2690
random4131	HD2_scaffold_7	4800659	4806560	+	5902	1971
random4132	HD2_scaffold_6	7478704	7483059	+	4356	1381
random4133	HD2_scaffold_2	3867297	3871993	+	4697	1476
random4134	HD2_scaffold_3	18432884	18436718	+	3835	1221
random4135	HD2_scaffold_2	17222591	17227577	+	4987	1515
random4136	HD2_scaffold_9	1923779	1928974	+	5196	1786
random4137	HD2_scaffold_1	27130642	27138557	+	7916	2558
random4138	HD2_scaffold_1	17150809	17153965	+	3157	867
random4139	HD2_scaffold_3	797448	801815	+	4368	1666
random4140	HD2_scaffold_1	21605923	21611271	+	5349	1669
random4141	HD2_scaffold_12	2733121	2743134	+	10014	3440
random4142	HD2_scaffold_4	15437158	15440865	+	3708	1179
random4143	HD2_scaffold_2	8818143	8822756	+	4614	1437
random4144	HD2_scaffold_9	4334004	4337713	+	3710	1276
random4145	HD2_scaffold_11	905930	910947	+	5018	1894
random4146	HD2_scaffold_10	3510887	3514550	+	3664	1248
random4147	HD2_scaffold_2	7311997	7315734	+	3738	1354
random4148	HD2_scaffold_1	5382803	5388589	+	5787	1994
random4149	HD2_scaffold_1	17289377	17294641	+	5265	1676
random4150	HD2_scaffold_1	3427907	3432015	+	4109	1038
random4151	HD2_scaffold_6	4442342	4446500	+	4159	1540
random4152	HD2_scaffold_5	705980	710157	+	4178	1408
random4153	HD2_scaffold_6	6058349	6061357	+	3009	1052
random4154	HD2_scaffold_3	3807584	3812414	+	4831	1607
random4155	HD2_scaffold_4	6885425	6889588	+	4164	1392
random4156	HD2_scaffold_1	11596900	11606572	+	9673	2989
random4157	HD2_scaffold_10	7202013	7206452	+	4440	1562
random4158	HD2_scaffold_3	791890	799842	+	7953	2589
random4159	HD2_scaffold_1	14315219	14317269	+	2051	818
random4160	HD2_scaffold_12	839279	843492	+	4214	1476
random4161	HD2_scaffold_7	10444428	10450184	+	5757	1931
random4162	HD2_scaffold_1	612766	616259	+	3494	774
random4163	HD2_scaffold_2	15403459	15421350	+	17892	5828
random4164	HD2_scaffold_3	16539575	16554345	+	14771	4414
random4165	HD2_scaffold_1	14844685	14848803	+	4119	1514
random4166	HD2_scaffold_3	2014414	2018415	+	4002	1462
random4167	HD2_scaffold_12	6221236	6225306	+	4071	1316
random4168	HD2_scaffold_1	2748190	2761902	+	13713	4286
random4169	HD2_scaffold_5	8284791	8289293	+	4503	1457
random4170	HD2_scaffold_15	44346	52411	+	8066	2263
random4171	HD2_scaffold_2	19499453	19513389	+	13937	4565
random4172	HD2_scaffold_11	4171512	4181972	+	10461	2763
random4173	HD2_scaffold_1	311409	312945	+	1537	498
random4174	HD2_scaffold_6	6755646	6762509	+	6864	2479
random4175	HD2_scaffold_12	4719521	4726876	+	7356	2335
random4176	HD2_scaffold_9	4752325	4762650	+	10326	3313
random4177	HD2_scaffold_126	4784	12513	+	7730	2114
random4178	HD2_scaffold_5	12332702	12338620	+	5919	2039
random4179	HD2_scaffold_5	505699	510394	+	4696	1777
random4180	HD2_scaffold_1	20026845	20030966	+	4122	1426
random4181	HD2_scaffold_4	3395016	3398377	+	3362	1154
random4182	HD2_scaffold_4	14027805	14032261	+	4457	1550
random4183	HD2_scaffold_10	7291327	7295500	+	4174	1388
random4184	HD2_scaffold_10	10644464	10650970	+	6507	2358
random4185	HD2_scaffold_1	24218667	24227856	+	9190	3038
random4186	HD2_scaffold_1	21854993	21862696	+	7704	2384
random4187	HD2_scaffold_3	5025848	5031749	+	5902	2582
random4188	HD2_scaffold_1	15472939	15477294	+	4356	1554
random4189	HD2_scaffold_2	4913770	4918466	+	4697	1605
random4190	HD2_scaffold_10	5151107	5154941	+	3835	1331
random4191	HD2_scaffold_2	13378302	13383288	+	4987	1744
random4192	HD2_scaffold_2	12544245	12549440	+	5196	1736
random4193	HD2_scaffold_1	2664391	2672306	+	7916	1976
random4194	HD2_scaffold_1	20415976	20419132	+	3157	1059
random4195	HD2_scaffold_5	5008774	5013141	+	4368	1411
random4196	HD2_scaffold_3	18861883	18867231	+	5349	1686
random4197	HD2_scaffold_2	8326235	8336248	+	10014	3225
random4198	HD2_scaffold_1	4314972	4318679	+	3708	1235
random4199	HD2_scaffold_6	1184065	1188678	+	4614	1546
random4200	HD2_scaffold_4	8213978	8217687	+	3710	1218
random4201	HD2_scaffold_1	16594228	16599245	+	5018	1715
random4202	HD2_scaffold_6	14515154	14518817	+	3664	1564
random4203	HD2_scaffold_7	5170175	5173912	+	3738	1308
random4204	HD2_scaffold_7	2069916	2075702	+	5787	1538
random4205	HD2_scaffold_12	418733	423997	+	5265	1726
random4206	HD2_scaffold_6	10629201	10633309	+	4109	1532
random4207	HD2_scaffold_1	21758086	21762244	+	4159	1322
random4208	HD2_scaffold_1	8015942	8020119	+	4178	1351
random4209	HD2_scaffold_5	1380829	1383837	+	3009	1124
random4210	HD2_scaffold_1	19691116	19695946	+	4831	1737
random4211	HD2_scaffold_11	579450	583613	+	4164	1361
random4212	HD2_scaffold_3	20123643	20133315	+	9673	2651
random4213	HD2_scaffold_10	8318175	8322614	+	4440	1440
random4214	HD2_scaffold_5	10901820	10909772	+	7953	2417
random4215	HD2_scaffold_7	774842	776892	+	2051	694
random4216	HD2_scaffold_1	12080646	12084859	+	4214	1569
random4217	HD2_scaffold_3	2843668	2849424	+	5757	1871
random4218	HD2_scaffold_10	2525320	2528813	+	3494	1119
random4219	HD2_scaffold_1	5757641	5775532	+	17892	5426
random4220	HD2_scaffold_7	12600533	12615303	+	14771	4756
random4221	HD2_scaffold_2	14628553	14632671	+	4119	1329
random4222	HD2_scaffold_12	1734054	1738055	+	4002	1276
random4223	HD2_scaffold_1	28085279	28089349	+	4071	1483
random4224	HD2_scaffold_5	11194108	11207820	+	13713	4255
random4225	HD2_scaffold_7	12098156	12102658	+	4503	1638
random4226	HD2_scaffold_9	2849586	2857651	+	8066	2703
random4227	HD2_scaffold_2	4771307	4785243	+	13937	4880
random4228	HD2_scaffold_6	1120220	1130680	+	10461	3827
random4229	HD2_scaffold_7	13288120	13289656	+	1537	574
random4230	HD2_scaffold_2	6347873	6354736	+	6864	2187
random4231	HD2_scaffold_5	1494821	1502176	+	7356	2522
random4232	HD2_scaffold_2	14354321	14364646	+	10326	3354
random4233	HD2_scaffold_1	3350427	3358156	+	7730	2730
random4234	HD2_scaffold_9	10511672	10517590	+	5919	1860
random4235	HD2_scaffold_7	2871456	2876151	+	4696	1736
random4236	HD2_scaffold_2	22397307	22401428	+	4122	1420
random4237	HD2_scaffold_11	5085131	5088492	+	3362	1177
random4238	HD2_scaffold_1	2562253	2566709	+	4457	1362
random4239	HD2_scaffold_8	4695834	4700007	+	4174	1528
random4240	HD2_scaffold_6	11179222	11185728	+	6507	2103
random4241	HD2_scaffold_1	21723679	21732868	+	9190	2848
random4242	HD2_scaffold_6	7726721	7734424	+	7704	2507
random4243	HD2_scaffold_8	4350060	4355961	+	5902	2036
random4244	HD2_scaffold_7	1123550	1127905	+	4356	1232
random4245	HD2_scaffold_1	26267919	26272615	+	4697	1511
random4246	HD2_scaffold_2	20288921	20292755	+	3835	1086
random4247	HD2_scaffold_8	3404235	3409221	+	4987	1745
random4248	HD2_scaffold_3	16903652	16908847	+	5196	1806
random4249	HD2_scaffold_7	7842352	7850267	+	7916	2637
random4250	HD2_scaffold_9	3662717	3665873	+	3157	1124
random4251	HD2_scaffold_6	10480776	10485143	+	4368	1476
random4252	HD2_scaffold_3	16586341	16591689	+	5349	1838
random4253	HD2_scaffold_3	9400466	9410479	+	10014	3239
random4254	HD2_scaffold_99	19021	22728	+	3708	35
random4255	HD2_scaffold_1	4827661	4832274	+	4614	1558
random4256	HD2_scaffold_5	13822282	13825991	+	3710	1201
random4257	HD2_scaffold_1	15972670	15977687	+	5018	1676
random4258	HD2_scaffold_1	12729033	12732696	+	3664	966
random4259	HD2_scaffold_9	8075631	8079368	+	3738	1332
random4260	HD2_scaffold_5	4356862	4362648	+	5787	1724
random4261	HD2_scaffold_2	313693	318957	+	5265	1671
random4262	HD2_scaffold_26	65264	69372	+	4109	1307
random4263	HD2_scaffold_6	417163	421321	+	4159	1407
random4264	HD2_scaffold_6	1877896	1882073	+	4178	921
random4265	HD2_scaffold_2	13171007	13174015	+	3009	1037
random4266	HD2_scaffold_4	3374654	3379484	+	4831	1713
random4267	HD2_scaffold_2	15388173	15392336	+	4164	1384
random4268	HD2_scaffold_8	6389657	6399329	+	9673	3166
random4269	HD2_scaffold_4	11053126	11057565	+	4440	1531
random4270	HD2_scaffold_1	11922890	11930842	+	7953	2637
random4271	HD2_scaffold_2	20660516	20662566	+	2051	774
random4272	HD2_scaffold_2	12553053	12557266	+	4214	1426
random4273	HD2_scaffold_5	11284792	11290548	+	5757	1810
random4274	HD2_scaffold_6	2766732	2770225	+	3494	1306
random4275	HD2_scaffold_5	11831483	11849374	+	17892	5892
random4276	HD2_scaffold_10	1730204	1744974	+	14771	4517
random4277	HD2_scaffold_1	23394611	23398729	+	4119	1534
random4278	HD2_scaffold_2	17526764	17530765	+	4002	1273
random4279	HD2_scaffold_5	6532963	6537033	+	4071	1392
random4280	HD2_scaffold_5	5976213	5989925	+	13713	4802
random4281	HD2_scaffold_3	11626003	11630505	+	4503	1408
random4282	HD2_scaffold_9	6902878	6910943	+	8066	2678
random4283	HD2_scaffold_1	12100738	12114674	+	13937	4776
random4284	HD2_scaffold_7	7757887	7768347	+	10461	3422
random4285	HD2_scaffold_5	13633124	13634660	+	1537	580
random4286	HD2_scaffold_7	10833644	10840507	+	6864	2457
random4287	HD2_scaffold_2	21787875	21795230	+	7356	2515
random4288	HD2_scaffold_1	15312202	15322527	+	10326	3146
random4289	HD2_scaffold_1	23020676	23028405	+	7730	2604
random4290	HD2_scaffold_6	1879466	1885384	+	5919	1362
random4291	HD2_scaffold_11	4382204	4386899	+	4696	1534
random4292	HD2_scaffold_2	7827772	7831893	+	4122	1541
random4293	HD2_scaffold_63	29049	32410	+	3362	1089
random4294	HD2_scaffold_4	3543507	3547963	+	4457	1525
random4295	HD2_scaffold_8	2870610	2874783	+	4174	1575
random4296	HD2_scaffold_2	17035405	17041911	+	6507	2225
random4297	HD2_scaffold_1	26613296	26622485	+	9190	3480
random4298	HD2_scaffold_8	10146216	10153919	+	7704	2644
random4299	HD2_scaffold_10	8489050	8494951	+	5902	2065
random4300	HD2_scaffold_12	1456724	1461079	+	4356	1612
random4301	HD2_scaffold_8	9336491	9341187	+	4697	1553
random4302	HD2_scaffold_8	3464668	3468502	+	3835	1361
random4303	HD2_scaffold_3	17057368	17062354	+	4987	1565
random4304	HD2_scaffold_9	5104082	5109277	+	5196	1783
random4305	HD2_scaffold_9	4002208	4010123	+	7916	2602
random4306	HD2_scaffold_2	9362989	9366145	+	3157	1002
random4307	HD2_scaffold_6	9551320	9555687	+	4368	1486
random4308	HD2_scaffold_6	6977508	6982856	+	5349	1839
random4309	HD2_scaffold_4	14915021	14925034	+	10014	3059
random4310	HD2_scaffold_6	3974371	3978078	+	3708	1239
random4311	HD2_scaffold_10	8190234	8194847	+	4614	1621
random4312	HD2_scaffold_1	351823	355532	+	3710	1039
random4313	HD2_scaffold_12	5769042	5774059	+	5018	1299
random4314	HD2_scaffold_9	8044462	8048125	+	3664	1388
random4315	HD2_scaffold_3	9075886	9079623	+	3738	1221
random4316	HD2_scaffold_7	1362814	1368600	+	5787	1333
random4317	HD2_scaffold_1	22998647	23003911	+	5265	1307
random4318	HD2_scaffold_2	4041192	4045300	+	4109	1282
random4319	HD2_scaffold_7	11387381	11391539	+	4159	1446
random4320	HD2_scaffold_5	14855287	14859464	+	4178	1499
random4321	HD2_scaffold_1	11060785	11063793	+	3009	1041
random4322	HD2_scaffold_5	14783542	14788372	+	4831	1295
random4323	HD2_scaffold_1	24615151	24619314	+	4164	1513
random4324	HD2_scaffold_2	12018838	12028510	+	9673	2987
random4325	HD2_scaffold_2	13139952	13144391	+	4440	1473
random4326	HD2_scaffold_6	3432082	3440034	+	7953	2764
random4327	HD2_scaffold_1	369916	371966	+	2051	621
random4328	HD2_scaffold_273	2261	6474	+	4214	781
random4329	HD2_scaffold_10	2064743	2070499	+	5757	1657
random4330	HD2_scaffold_10	7562859	7566352	+	3494	1228
random4331	HD2_scaffold_8	6346690	6364581	+	17892	6714
random4332	HD2_scaffold_10	2379147	2393917	+	14771	5072
random4333	HD2_scaffold_3	2222764	2226882	+	4119	1366
random4334	HD2_scaffold_9	194991	198992	+	4002	1296
random4335	HD2_scaffold_3	13107871	13111941	+	4071	1399
random4336	HD2_scaffold_5	7442667	7456379	+	13713	4115
random4337	HD2_scaffold_6	4099545	4104047	+	4503	1510
random4338	HD2_scaffold_1	18193885	18201950	+	8066	2276
random4339	HD2_scaffold_3	12194635	12208571	+	13937	4730
random4340	HD2_scaffold_10	5468401	5478861	+	10461	3496
random4341	HD2_scaffold_2	6475344	6476880	+	1537	522
random4342	HD2_scaffold_2	19234482	19241345	+	6864	2333
random4343	HD2_scaffold_10	5187957	5195312	+	7356	2505
random4344	HD2_scaffold_11	3841	14166	+	10326	3060
random4345	HD2_scaffold_6	13462331	13470060	+	7730	2577
random4346	HD2_scaffold_4	3032969	3038887	+	5919	2174
random4347	HD2_scaffold_1	7742335	7747030	+	4696	1584
random4348	HD2_scaffold_1	27369714	27373835	+	4122	1482
random4349	HD2_scaffold_3	8590935	8594296	+	3362	1112
random4350	HD2_scaffold_1	21447418	21451874	+	4457	1562
random4351	HD2_scaffold_12	5621758	5625931	+	4174	1218
random4352	HD2_scaffold_1	10050863	10057369	+	6507	2161
random4353	HD2_scaffold_12	6237963	6247152	+	9190	2823
random4354	HD2_scaffold_12	6051446	6059149	+	7704	1612
random4355	HD2_scaffold_522	512	6413	+	5902	5648
random4356	HD2_scaffold_2	9151432	9155787	+	4356	1477
random4357	HD2_scaffold_1	25494866	25499562	+	4697	1167
random4358	HD2_scaffold_12	2333503	2337337	+	3835	1200
random4359	HD2_scaffold_9	11734643	11739629	+	4987	1651
random4360	HD2_scaffold_1	9195889	9201084	+	5196	1768
random4361	HD2_scaffold_6	1316831	1324746	+	7916	1414
random4362	HD2_scaffold_6	3467778	3470934	+	3157	1010
random4363	HD2_scaffold_5	7207491	7211858	+	4368	1360
random4364	HD2_scaffold_5	6430822	6436170	+	5349	1853
random4365	HD2_scaffold_10	4009386	4019399	+	10014	3301
random4366	HD2_scaffold_12	4478744	4482451	+	3708	1118
random4367	HD2_scaffold_11	6852587	6857200	+	4614	1209
random4368	HD2_scaffold_10	10913380	10917089	+	3710	1209
random4369	HD2_scaffold_10	7271584	7276601	+	5018	1793
random4370	HD2_scaffold_4	12081063	12084726	+	3664	1236
random4371	HD2_scaffold_2	5156972	5160709	+	3738	1286
random4372	HD2_scaffold_172	7447	13233	+	5787	2664
random4373	HD2_scaffold_1	7372083	7377347	+	5265	1615
random4374	HD2_scaffold_4	10412450	10416558	+	4109	1463
random4375	HD2_scaffold_6	8713786	8717944	+	4159	1457
random4376	HD2_scaffold_3	18595761	18599938	+	4178	1363
random4377	HD2_scaffold_9	2036667	2039675	+	3009	980
random4378	HD2_scaffold_3	11090776	11095606	+	4831	1509
random4379	HD2_scaffold_2	10019319	10023482	+	4164	1257
random4380	HD2_scaffold_2	7046015	7055687	+	9673	3280
random4381	HD2_scaffold_8	83152	87591	+	4440	1477
random4382	HD2_scaffold_9	8254378	8262330	+	7953	2395
random4383	HD2_scaffold_12	501197	503247	+	2051	725
random4384	HD2_scaffold_7	5556930	5561143	+	4214	1513
random4385	HD2_scaffold_12	2653528	2659284	+	5757	1885
random4386	HD2_scaffold_8	4279081	4282574	+	3494	1191
random4387	HD2_scaffold_3	6599694	6617585	+	17892	5556
random4388	HD2_scaffold_3	2361976	2376746	+	14771	5001
random4389	HD2_scaffold_8	10873226	10877344	+	4119	1376
random4390	HD2_scaffold_12	1129762	1133763	+	4002	1419
random4391	HD2_scaffold_1	2377849	2381919	+	4071	753
random4392	HD2_scaffold_6	6166434	6180146	+	13713	4266
random4393	HD2_scaffold_1	26600638	26605140	+	4503	1572
random4394	HD2_scaffold_6	4284276	4292341	+	8066	2616
random4395	HD2_scaffold_9	8151219	8165155	+	13937	4830
random4396	HD2_scaffold_6	10778594	10789054	+	10461	3461
random4397	HD2_scaffold_9	7777275	7778811	+	1537	582
random4398	HD2_scaffold_2	22338459	22345322	+	6864	2198
random4399	HD2_scaffold_1	9109490	9116845	+	7356	2518
random4400	HD2_scaffold_6	3013010	3023335	+	10326	3287
random4401	HD2_scaffold_4	13865294	13873023	+	7730	2363
random4402	HD2_scaffold_34	13536	19454	+	5919	1260
random4403	HD2_scaffold_1	15379120	15383815	+	4696	1423
random4404	HD2_scaffold_4	4102289	4106410	+	4122	1480
random4405	HD2_scaffold_6	12946719	12950080	+	3362	1191
random4406	HD2_scaffold_2	16720426	16724882	+	4457	1562
random4407	HD2_scaffold_1	27956586	27960759	+	4174	2295
random4408	HD2_scaffold_12	4150247	4156753	+	6507	1912
random4409	HD2_scaffold_4	4005609	4014798	+	9190	3127
random4410	HD2_scaffold_2	1961028	1968731	+	7704	2394
random4411	HD2_scaffold_5	4600168	4606069	+	5902	2052
random4412	HD2_scaffold_6	13948825	13953180	+	4356	1437
random4413	HD2_scaffold_9	8184890	8189586	+	4697	1610
random4414	HD2_scaffold_9	1040589	1044423	+	3835	1329
random4415	HD2_scaffold_11	4207627	4212613	+	4987	1438
random4416	HD2_scaffold_11	5500423	5505618	+	5196	1282
random4417	HD2_scaffold_8	10335608	10343523	+	7916	2328
random4418	HD2_scaffold_10	1369783	1372939	+	3157	926
random4419	HD2_scaffold_10	2057921	2062288	+	4368	1510
random4420	HD2_scaffold_2	15796425	15801773	+	5349	1807
random4421	HD2_scaffold_3	14823485	14833498	+	10014	3463
random4422	HD2_scaffold_9	10050898	10054605	+	3708	1201
random4423	HD2_scaffold_7	7881106	7885719	+	4614	1519
random4424	HD2_scaffold_9	11205039	11208748	+	3710	1048
random4425	HD2_scaffold_2	5813441	5818458	+	5018	1772
random4426	HD2_scaffold_2	3796612	3800275	+	3664	1116
random4427	HD2_scaffold_9	41437	45174	+	3738	3439
random4428	HD2_scaffold_6	3190738	3196524	+	5787	1895
random4429	HD2_scaffold_5	491456	496720	+	5265	1793
random4430	HD2_scaffold_3	13847262	13851370	+	4109	1504
random4431	HD2_scaffold_3	2178317	2182475	+	4159	1468
random4432	HD2_scaffold_10	8533563	8537740	+	4178	1292
random4433	HD2_scaffold_5	13864423	13867431	+	3009	812
random4434	HD2_scaffold_51	37261	42091	+	4831	1410
random4435	HD2_scaffold_8	1722752	1726915	+	4164	1470
random4436	HD2_scaffold_3	16137069	16146741	+	9673	3244
random4437	HD2_scaffold_10	5757907	5762346	+	4440	1527
random4438	HD2_scaffold_11	1308867	1316819	+	7953	2465
random4439	HD2_scaffold_2	9387594	9389644	+	2051	669
random4440	HD2_scaffold_12	4668724	4672937	+	4214	1248
random4441	HD2_scaffold_1	19039973	19045729	+	5757	1955
random4442	HD2_scaffold_10	3421123	3424616	+	3494	362
random4443	HD2_scaffold_10	7821248	7839139	+	17892	5716
random4444	HD2_scaffold_9	1080455	1095225	+	14771	4964
random4445	HD2_scaffold_7	11645554	11649672	+	4119	1382
random4446	HD2_scaffold_1	1091149	1095150	+	4002	1135
random4447	HD2_scaffold_11	5912129	5916199	+	4071	1255
random4448	HD2_scaffold_6	13707134	13720846	+	13713	4241
random4449	HD2_scaffold_7	13696409	13700911	+	4503	1398
random4450	HD2_scaffold_3	11635546	11643611	+	8066	2298
random4451	HD2_scaffold_1	12278612	12292548	+	13937	4575
random4452	HD2_scaffold_6	10071202	10081662	+	10461	3357
random4453	HD2_scaffold_5	4586649	4588185	+	1537	512
random4454	HD2_scaffold_10	8498875	8505738	+	6864	2308
random4455	HD2_scaffold_5	8945145	8952500	+	7356	2486
random4456	HD2_scaffold_9	9328320	9338645	+	10326	3237
random4457	HD2_scaffold_5	13411685	13419414	+	7730	2659
random4458	HD2_scaffold_1	3440758	3446676	+	5919	1531
random4459	HD2_scaffold_7	9902399	9907094	+	4696	1614
random4460	HD2_scaffold_9	5600588	5604709	+	4122	1330
random4461	HD2_scaffold_11	290839	294200	+	3362	1129
random4462	HD2_scaffold_3	5037752	5042208	+	4457	1518
random4463	HD2_scaffold_7	7657452	7661625	+	4174	1287
random4464	HD2_scaffold_1	7650365	7656871	+	6507	2063
random4465	HD2_scaffold_7	12943570	12952759	+	9190	3131
random4466	HD2_scaffold_7	6497252	6504955	+	7704	2395
random4467	HD2_scaffold_6	2584206	2590107	+	5902	1921
random4468	HD2_scaffold_1	18469726	18474081	+	4356	1424
random4469	HD2_scaffold_9	1146720	1151416	+	4697	1731
random4470	HD2_scaffold_2	11994212	11998046	+	3835	1334
random4471	HD2_scaffold_1	27612030	27617016	+	4987	1796
random4472	HD2_scaffold_11	2921051	2926246	+	5196	1710
random4473	HD2_scaffold_1	26945044	26952959	+	7916	2524
random4474	HD2_scaffold_6	12940470	12943626	+	3157	1109
random4475	HD2_scaffold_1	8181857	8186224	+	4368	1451
random4476	HD2_scaffold_5	12385065	12390413	+	5349	2106
random4477	HD2_scaffold_1	16571838	16581851	+	10014	3178
random4478	HD2_scaffold_3	6972676	6976383	+	3708	1254
random4479	HD2_scaffold_11	4004908	4009521	+	4614	1318
random4480	HD2_scaffold_7	571323	575032	+	3710	1324
random4481	HD2_scaffold_8	6293336	6298353	+	5018	1762
random4482	HD2_scaffold_8	760050	763713	+	3664	1395
random4483	HD2_scaffold_9	2310607	2314344	+	3738	1387
random4484	HD2_scaffold_5	12127180	12132966	+	5787	1954
random4485	HD2_scaffold_11	3878254	3883518	+	5265	1677
random4486	HD2_scaffold_2	14028265	14032373	+	4109	1463
random4487	HD2_scaffold_3	11942895	11947053	+	4159	1378
random4488	HD2_scaffold_1	14437150	14441327	+	4178	1367
random4489	HD2_scaffold_8	9904913	9907921	+	3009	910
random4490	HD2_scaffold_1	22015943	22020773	+	4831	1427
random4491	HD2_scaffold_6	12818661	12822824	+	4164	1340
random4492	HD2_scaffold_11	875207	884879	+	9673	3101
random4493	HD2_scaffold_3	11484840	11489279	+	4440	1332
random4494	HD2_scaffold_91	15255	23207	+	7953	2783
