# Program:featureCounts v2.0.1; Command:"featureCounts" "../St3.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "St3.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../St3.bam
random4774	HD2_scaffold_12	1627010	1634962	+	7953	7342
random4775	HD2_scaffold_193	20041	22091	+	2051	1591
random4776	HD2_scaffold_2	21963265	21967478	+	4214	4257
random4777	HD2_scaffold_3	8600940	8606696	+	5757	5510
random4778	HD2_scaffold_1	18211946	18215439	+	3494	3784
random4779	HD2_scaffold_10	10008678	10026569	+	17892	16556
random4780	HD2_scaffold_1	19654498	19669268	+	14771	13132
random4781	HD2_scaffold_2	14455202	14459320	+	4119	4297
random4782	HD2_scaffold_4	9750088	9754089	+	4002	4247
random4783	HD2_scaffold_1	7780811	7784881	+	4071	3949
random4784	HD2_scaffold_8	9075903	9089615	+	13713	13607
random4785	HD2_scaffold_6	9164581	9169083	+	4503	4349
random4786	HD2_scaffold_3	15954511	15962576	+	8066	9260
random4787	HD2_scaffold_8	4193920	4207856	+	13937	13597
random4788	HD2_scaffold_4	11207917	11218377	+	10461	10095
random4789	HD2_scaffold_2	718027	719563	+	1537	1592
random4790	HD2_scaffold_9	4487962	4494825	+	6864	6699
random4791	HD2_scaffold_8	8213937	8221292	+	7356	6226
random4792	HD2_scaffold_9	2000886	2011211	+	10326	9531
random4793	HD2_scaffold_3	17015717	17023446	+	7730	7040
random4794	HD2_scaffold_9	3673393	3679311	+	5919	5269
random4795	HD2_scaffold_5	14759072	14763767	+	4696	3764
random4796	HD2_scaffold_3	18906927	18911048	+	4122	3695
random4797	HD2_scaffold_7	10835785	10839146	+	3362	3483
random4798	HD2_scaffold_2	6505930	6510386	+	4457	4409
random4799	HD2_scaffold_5	4462418	4466591	+	4174	4083
random4800	HD2_scaffold_7	12812395	12818901	+	6507	5822
random4801	HD2_scaffold_4	11418227	11427416	+	9190	8674
random4802	HD2_scaffold_11	6723056	6730759	+	7704	3710
random4803	HD2_scaffold_5	4657831	4663732	+	5902	5346
random4804	HD2_scaffold_1	26025568	26029923	+	4356	17040
random4805	HD2_scaffold_1	16179712	16184408	+	4697	4679
random4806	HD2_scaffold_10	5326813	5330647	+	3835	3801
random4807	HD2_scaffold_7	2253888	2258874	+	4987	3781
random4808	HD2_scaffold_4	9969943	9975138	+	5196	25521
random4809	HD2_scaffold_1	16919433	16927348	+	7916	6829
random4810	HD2_scaffold_12	6441717	6444873	+	3157	3218
random4811	HD2_scaffold_11	4387822	4392189	+	4368	3930
random4812	HD2_scaffold_2	18196007	18201355	+	5349	5315
random4813	HD2_scaffold_8	9575013	9585026	+	10014	7601
random4814	HD2_scaffold_5	13055448	13059155	+	3708	3731
random4815	HD2_scaffold_4	12207106	12211719	+	4614	4087
random4816	HD2_scaffold_1	27676002	27679711	+	3710	3570
random4817	HD2_scaffold_2	12761404	12766421	+	5018	4670
random4818	HD2_scaffold_6	3598955	3602618	+	3664	3565
random4819	HD2_scaffold_10	11508171	11511908	+	3738	1575
random4820	HD2_scaffold_9	4878991	4884777	+	5787	5403
random4821	HD2_scaffold_6	5576019	5581283	+	5265	5312
random4822	HD2_scaffold_5	8108296	8112404	+	4109	4143
random4823	HD2_scaffold_10	10138963	10143121	+	4159	3979
random4824	HD2_scaffold_2	5785125	5789302	+	4178	4146
random4825	HD2_scaffold_7	1882427	1885435	+	3009	2106
random4826	HD2_scaffold_6	13678298	13683128	+	4831	4896
random4827	HD2_scaffold_9	3143958	3148121	+	4164	3995
random4828	HD2_scaffold_3	15173930	15183602	+	9673	9355
random4829	HD2_scaffold_1	7495807	7500246	+	4440	4438
random4830	HD2_scaffold_8	7909439	7917391	+	7953	6613
random4831	HD2_scaffold_1	1906077	1908127	+	2051	2099
random4832	HD2_scaffold_10	10725301	10729514	+	4214	4174
random4833	HD2_scaffold_12	5563631	5569387	+	5757	4038
random4834	HD2_scaffold_3	19392055	19395548	+	3494	2611
random4835	HD2_scaffold_9	2087120	2105011	+	17892	16373
random4836	HD2_scaffold_8	10214037	10228807	+	14771	12844
random4837	HD2_scaffold_11	1667150	1671268	+	4119	4033
random4838	HD2_scaffold_6	6891082	6895083	+	4002	3818
random4839	HD2_scaffold_1	9053948	9058018	+	4071	4085
random4840	HD2_scaffold_4	10476689	10490401	+	13713	13237
random4841	HD2_scaffold_2	7841515	7846017	+	4503	4530
random4842	HD2_scaffold_6	11615778	11623843	+	8066	7091
random4843	HD2_scaffold_4	4145040	4158976	+	13937	13878
random4844	HD2_scaffold_5	14406877	14417337	+	10461	5983
random4845	HD2_scaffold_4	973736	975272	+	1537	1699
random4846	HD2_scaffold_2	3336137	3343000	+	6864	6739
random4847	HD2_scaffold_2	13744252	13751607	+	7356	6646
random4848	HD2_scaffold_2	1167149	1177474	+	10326	8477
random4849	HD2_scaffold_8	9822887	9830616	+	7730	7597
random4850	HD2_scaffold_7	13361428	13367346	+	5919	5404
random4851	HD2_scaffold_1	26905822	26910517	+	4696	4420
random4852	HD2_scaffold_6	13588415	13592536	+	4122	3783
random4853	HD2_scaffold_11	2961815	2965176	+	3362	2844
random4854	HD2_scaffold_1	26294460	26298916	+	4457	4409
random4855	HD2_scaffold_7	2874146	2878319	+	4174	4027
random4856	HD2_scaffold_1	16389985	16396491	+	6507	6604
random4857	HD2_scaffold_4	15484174	15493363	+	9190	6551
random4858	HD2_scaffold_3	17694971	17702674	+	7704	8067
random4859	HD2_scaffold_1	14638142	14644043	+	5902	5650
random4860	HD2_scaffold_1	29146613	29150968	+	4356	3137
random4861	HD2_scaffold_1	14834356	14839052	+	4697	4649
random4862	HD2_scaffold_1	18259897	18263731	+	3835	3643
random4863	HD2_scaffold_9	4014612	4019598	+	4987	5167
random4864	HD2_scaffold_5	11096352	11101547	+	5196	4935
random4865	HD2_scaffold_8	2893233	2901148	+	7916	10158
random4866	HD2_scaffold_4	5674933	5678089	+	3157	2835
random4867	HD2_scaffold_3	7528321	7532688	+	4368	4240
random4868	HD2_scaffold_10	4359321	4364669	+	5349	5078
random4869	HD2_scaffold_1	13444070	13454083	+	10014	8898
random4870	HD2_scaffold_1	28813392	28817099	+	3708	3698
random4871	HD2_scaffold_5	13558971	13563584	+	4614	9178
random4872	HD2_scaffold_3	12220771	12224480	+	3710	3634
random4873	HD2_scaffold_6	7750850	7755867	+	5018	4748
random4874	HD2_scaffold_3	17010604	17014267	+	3664	3698
random4875	HD2_scaffold_2	17865115	17868852	+	3738	3593
random4876	HD2_scaffold_14	95126	100912	+	5787	8332
random4877	HD2_scaffold_12	1562473	1567737	+	5265	4623
random4878	HD2_scaffold_12	3549099	3553207	+	4109	4037
random4879	HD2_scaffold_4	8335379	8339537	+	4159	4077
random4880	HD2_scaffold_3	10755516	10759693	+	4178	4120
random4881	HD2_scaffold_3	20099499	20102507	+	3009	2349
random4882	HD2_scaffold_10	11131350	11136180	+	4831	4586
random4883	HD2_scaffold_2	13124126	13128289	+	4164	4067
random4884	HD2_scaffold_9	2583934	2593606	+	9673	9073
random4885	HD2_scaffold_10	2159856	2164295	+	4440	4387
random4886	HD2_scaffold_5	7653958	7661910	+	7953	7472
random4887	HD2_scaffold_2	3746526	3748576	+	2051	1796
random4888	HD2_scaffold_11	63733	67946	+	4214	4255
random4889	HD2_scaffold_6	1783919	1789675	+	5757	4516
random4890	HD2_scaffold_2	16183223	16186716	+	3494	6096
random4891	HD2_scaffold_2	1137865	1155756	+	17892	12728
random4892	HD2_scaffold_3	12854101	12868871	+	14771	13746
random4893	HD2_scaffold_6	2479684	2483802	+	4119	3404
random4894	HD2_scaffold_5	491387	495388	+	4002	4085
random4895	HD2_scaffold_1	24768568	24772638	+	4071	1939
random4896	HD2_scaffold_10	6804224	6817936	+	13713	12032
random4897	HD2_scaffold_1	25521941	25526443	+	4503	4132
random4898	HD2_scaffold_7	1647861	1655926	+	8066	6690
random4899	HD2_scaffold_9	306955	320891	+	13937	12861
random4900	HD2_scaffold_9	6176719	6187179	+	10461	10253
random4901	HD2_scaffold_2	16887083	16888619	+	1537	1670
random4902	HD2_scaffold_7	6713215	6720078	+	6864	5943
random4903	HD2_scaffold_1	23385767	23393122	+	7356	7129
random4904	HD2_scaffold_64	33702	44027	+	10326	15409
random4905	HD2_scaffold_3	20365948	20373677	+	7730	7070
random4906	HD2_scaffold_2	7522510	7528428	+	5919	5838
random4907	HD2_scaffold_2	361845	366540	+	4696	3483
random4908	HD2_scaffold_6	11241862	11245983	+	4122	4207
random4909	HD2_scaffold_12	2485843	2489204	+	3362	3775
random4910	HD2_scaffold_3	5522565	5527021	+	4457	4356
random4911	HD2_scaffold_6	5294014	5298187	+	4174	4270
random4912	HD2_scaffold_4	2120339	2126845	+	6507	6461
random4913	HD2_scaffold_2	815206	824395	+	9190	7867
random4914	HD2_scaffold_10	4241983	4249686	+	7704	7053
random4915	HD2_scaffold_1	10683785	10689686	+	5902	5779
random4916	HD2_scaffold_8	10570418	10574773	+	4356	3901
random4917	HD2_scaffold_9	9464442	9469138	+	4697	3708
random4918	HD2_scaffold_6	12851324	12855158	+	3835	3821
random4919	HD2_scaffold_7	2881557	2886543	+	4987	4726
random4920	HD2_scaffold_1	25768006	25773201	+	5196	4886
random4921	HD2_scaffold_3	684652	692567	+	7916	7621
random4922	HD2_scaffold_1	5502766	5505922	+	3157	3352
random4923	HD2_scaffold_4	14450873	14455240	+	4368	3975
random4924	HD2_scaffold_2	5311040	5316388	+	5349	5349
random4925	HD2_scaffold_2	11447713	11457726	+	10014	9848
random4926	HD2_scaffold_8	39782	43489	+	3708	121700
random4927	HD2_scaffold_310	7470	12083	+	4614	3002
random4928	HD2_scaffold_4	12153308	12157017	+	3710	3235
random4929	HD2_scaffold_12	6594856	6599873	+	5018	4803
random4930	HD2_scaffold_1	12001681	12005344	+	3664	1537
random4931	HD2_scaffold_9	2711577	2715314	+	3738	7263
random4932	HD2_scaffold_8	11171188	11176974	+	5787	5021
random4933	HD2_scaffold_224	5807	11071	+	5265	8157
random4934	HD2_scaffold_4	3123947	3128055	+	4109	3988
random4935	HD2_scaffold_1	22895625	22899783	+	4159	7055
random4936	HD2_scaffold_7	1014088	1018265	+	4178	4243
random4937	HD2_scaffold_8	595745	598753	+	3009	3165
random4938	HD2_scaffold_2	11290003	11294833	+	4831	5041
random4939	HD2_scaffold_1	7868936	7873099	+	4164	3924
random4940	HD2_scaffold_2	22043300	22052972	+	9673	9524
random4941	HD2_scaffold_9	8914711	8919150	+	4440	4183
random4942	HD2_scaffold_6	4252464	4260416	+	7953	7355
random4943	HD2_scaffold_4	3251730	3253780	+	2051	2234
random4944	HD2_scaffold_4	15158003	15162216	+	4214	3715
random4945	HD2_scaffold_1	27676950	27682706	+	5757	5491
random4946	HD2_scaffold_2	7680145	7683638	+	3494	3247
random4947	HD2_scaffold_9	6047684	6065575	+	17892	16383
random4948	HD2_scaffold_7	8608040	8622810	+	14771	13864
random4949	HD2_scaffold_4	11218078	11222196	+	4119	4042
random4950	HD2_scaffold_3	15593903	15597904	+	4002	3882
random4951	HD2_scaffold_2	2252488	2256558	+	4071	3776
random4952	HD2_scaffold_6	2837219	2850931	+	13713	17752
random4953	HD2_scaffold_2	8008087	8012589	+	4503	4068
random4954	HD2_scaffold_12	2601393	2609458	+	8066	7295
random4955	HD2_scaffold_5	9802426	9816362	+	13937	13280
random4956	HD2_scaffold_8	384583	395043	+	10461	10425
random4957	HD2_scaffold_9	4021194	4022730	+	1537	1661
random4958	HD2_scaffold_2	18950894	18957757	+	6864	6666
random4959	HD2_scaffold_2	111373	118728	+	7356	6937
random4960	HD2_scaffold_5	14989924	15000249	+	10326	10433
random4961	HD2_scaffold_10	1072391	1080120	+	7730	7323
random4962	HD2_scaffold_6	6853929	6859847	+	5919	5897
random4963	HD2_scaffold_3	20198142	20202837	+	4696	3251
random4964	HD2_scaffold_3	791423	795544	+	4122	3787
random4965	HD2_scaffold_2	4562291	4565652	+	3362	3762
random4966	HD2_scaffold_6	11633049	11637505	+	4457	4241
random4967	HD2_scaffold_4	11606335	11610508	+	4174	4251
random4968	HD2_scaffold_3	17194090	17200596	+	6507	6291
random4969	HD2_scaffold_6	8883920	8893109	+	9190	8635
random4970	HD2_scaffold_11	6665143	6672846	+	7704	6833
random4971	HD2_scaffold_12	1931261	1937162	+	5902	5428
random4972	HD2_scaffold_6	516634	520989	+	4356	3363
random4973	HD2_scaffold_79	14951	19647	+	4697	9928
random4974	HD2_scaffold_8	5889832	5893666	+	3835	3572
random4975	HD2_scaffold_2	18907586	18912572	+	4987	4622
random4976	HD2_scaffold_62	32613	37808	+	5196	12600
random4977	HD2_scaffold_8	11497615	11505530	+	7916	7046
random4978	HD2_scaffold_10	6969465	6972621	+	3157	2965
random4979	HD2_scaffold_12	4478436	4482803	+	4368	3432
random4980	HD2_scaffold_2	14169546	14174894	+	5349	5331
random4981	HD2_scaffold_2	14315909	14325922	+	10014	9525
random4982	HD2_scaffold_6	6825917	6829624	+	3708	3946
random4983	HD2_scaffold_2	8498765	8503378	+	4614	4406
random4984	HD2_scaffold_9	1352025	1355734	+	3710	3836
random4985	HD2_scaffold_5	12164572	12169589	+	5018	5019
random4986	HD2_scaffold_1	15957872	15961535	+	3664	3439
random4987	HD2_scaffold_2	17423959	17427696	+	3738	3659
random4988	HD2_scaffold_4	11138376	11144162	+	5787	5734
random4989	HD2_scaffold_8	294059	299323	+	5265	4605
random4990	HD2_scaffold_72	37055	41163	+	4109	42142
random4991	HD2_scaffold_2	21803795	21807953	+	4159	3866
random4992	HD2_scaffold_10	2399642	2403819	+	4178	4049
random4993	HD2_scaffold_5	868687	871695	+	3009	3115
random4994	HD2_scaffold_457	1155	5985	+	4831	733
random4995	HD2_scaffold_12	4809679	4813842	+	4164	3280
random4996	HD2_scaffold_1	2949919	2959591	+	9673	11204
random4997	HD2_scaffold_6	3938181	3942620	+	4440	4014
random4998	HD2_scaffold_5	3484853	3492805	+	7953	7197
random4999	HD2_scaffold_8	6710039	6712089	+	2051	1939
random5000	HD2_scaffold_136	58	4271	+	4214	5375
random5001	HD2_scaffold_3	17511280	17517036	+	5757	6311
random5002	HD2_scaffold_81	4273	7766	+	3494	1928
random5003	HD2_scaffold_9	2126830	2144721	+	17892	16226
random5004	HD2_scaffold_2	15823099	15837869	+	14771	13643
random5005	HD2_scaffold_6	12936883	12941001	+	4119	4111
random5006	HD2_scaffold_8	4449684	4453685	+	4002	3955
random5007	HD2_scaffold_4	10778166	10782236	+	4071	4035
random5008	HD2_scaffold_3	20105290	20119002	+	13713	10613
random5009	HD2_scaffold_2	22547616	22552118	+	4503	4917
random5010	HD2_scaffold_2	15681757	15689822	+	8066	7788
random5011	HD2_scaffold_7	10275855	10289791	+	13937	13523
random5012	HD2_scaffold_6	10378230	10388690	+	10461	9871
random5013	HD2_scaffold_39	4866	6402	+	1537	4612
random5014	HD2_scaffold_3	19992635	19999498	+	6864	5212
random5015	HD2_scaffold_10	3482868	3490223	+	7356	6889
random5016	HD2_scaffold_12	4259630	4269955	+	10326	8329
random5017	HD2_scaffold_2	8689789	8697518	+	7730	7311
random5018	HD2_scaffold_1	2534973	2540891	+	5919	5323
random5019	HD2_scaffold_3	20186341	20191036	+	4696	4706
random5020	HD2_scaffold_1	7846609	7850730	+	4122	4183
random5021	HD2_scaffold_5	3758220	3761581	+	3362	3317
random5022	HD2_scaffold_7	14406126	14410582	+	4457	4260
random5023	HD2_scaffold_7	2285045	2289218	+	4174	3054
random5024	HD2_scaffold_6	6039578	6046084	+	6507	6658
random5025	HD2_scaffold_2	2828963	2838152	+	9190	8174
random5026	HD2_scaffold_7	1437559	1445262	+	7704	6326
random5027	HD2_scaffold_6	429914	435815	+	5902	5270
random5028	HD2_scaffold_11	389803	394158	+	4356	4308
random5029	HD2_scaffold_1	4299739	4304435	+	4697	4436
random5030	HD2_scaffold_5	4458166	4462000	+	3835	4289
random5031	HD2_scaffold_2	22047622	22052608	+	4987	5140
random5032	HD2_scaffold_4	14723126	14728321	+	5196	4084
random5033	HD2_scaffold_6	4201232	4209147	+	7916	7503
random5034	HD2_scaffold_2	16507897	16511053	+	3157	3124
random5035	HD2_scaffold_5	6423101	6427468	+	4368	4245
random5036	HD2_scaffold_10	9795647	9800995	+	5349	5368
random5037	HD2_scaffold_9	3987252	3997265	+	10014	9833
random5038	HD2_scaffold_1	10958378	10962085	+	3708	3540
random5039	HD2_scaffold_3	1903451	1908064	+	4614	4513
random5040	HD2_scaffold_5	8153768	8157477	+	3710	3742
random5041	HD2_scaffold_4	5981231	5986248	+	5018	4926
random5042	HD2_scaffold_2	13845037	13848700	+	3664	3663
random5043	HD2_scaffold_1	22526865	22530602	+	3738	3783
random5044	HD2_scaffold_5	1920436	1926222	+	5787	5694
random5045	HD2_scaffold_4	12391269	12396533	+	5265	5382
random5046	HD2_scaffold_5	14614301	14618409	+	4109	3108
random5047	HD2_scaffold_5	11824082	11828240	+	4159	4076
random5048	HD2_scaffold_379	387	4564	+	4178	10698
random5049	HD2_scaffold_7	10414102	10417110	+	3009	2835
random5050	HD2_scaffold_3	632101	636931	+	4831	5031
random5051	HD2_scaffold_1	17454862	17459025	+	4164	4098
random5052	HD2_scaffold_1	8074045	8083717	+	9673	10712
random5053	HD2_scaffold_1	3165239	3169678	+	4440	4454
random5054	HD2_scaffold_1	25193668	25201620	+	7953	6621
random5055	HD2_scaffold_10	7552140	7554190	+	2051	2212
random5056	HD2_scaffold_8	1484557	1488770	+	4214	4117
random5057	HD2_scaffold_1	25757849	25763605	+	5757	5619
random5058	HD2_scaffold_2	6988526	6992019	+	3494	3416
random5059	HD2_scaffold_3	1728017	1745908	+	17892	16950
random5060	HD2_scaffold_10	4965852	4980622	+	14771	16620
random5061	HD2_scaffold_4	140872	144990	+	4119	4012
random5062	HD2_scaffold_2	21351402	21355403	+	4002	3460
random5063	HD2_scaffold_4	9282400	9286470	+	4071	4011
random5064	HD2_scaffold_10	5415602	5429314	+	13713	12878
random5065	HD2_scaffold_7	4289325	4293827	+	4503	4020
random5066	HD2_scaffold_9	1643072	1651137	+	8066	8581
random5067	HD2_scaffold_9	8366852	8380788	+	13937	13420
random5068	HD2_scaffold_6	9399791	9410251	+	10461	9919
random5069	HD2_scaffold_3	8664331	8665867	+	1537	1656
random5070	HD2_scaffold_1	14368334	14375197	+	6864	6395
random5071	HD2_scaffold_1	638151	645506	+	7356	5198
random5072	HD2_scaffold_118	9034	19359	+	10326	10503
random5073	HD2_scaffold_1	25925986	25933715	+	7730	5997
random5074	HD2_scaffold_1	19107961	19113879	+	5919	5549
random5075	HD2_scaffold_10	1534923	1539618	+	4696	4225
random5076	HD2_scaffold_4	5395494	5399615	+	4122	3940
random5077	HD2_scaffold_211	9445	12806	+	3362	5920
random5078	HD2_scaffold_9	4976079	4980535	+	4457	4211
random5079	HD2_scaffold_6	3668026	3672199	+	4174	3922
random5080	HD2_scaffold_3	13631980	13638486	+	6507	6002
random5081	HD2_scaffold_4	15185092	15194281	+	9190	7935
random5082	HD2_scaffold_2	10389610	10397313	+	7704	6799
random5083	HD2_scaffold_11	5066443	5072344	+	5902	5441
random5084	HD2_scaffold_10	8039057	8043412	+	4356	4151
random5085	HD2_scaffold_2	6964042	6968738	+	4697	4293
random5086	HD2_scaffold_4	5093541	5097375	+	3835	3958
random5087	HD2_scaffold_7	13728854	13733840	+	4987	4689
random5088	HD2_scaffold_10	5746505	5751700	+	5196	5082
random5089	HD2_scaffold_1	25066188	25074103	+	7916	5689
random5090	HD2_scaffold_4	14000107	14003263	+	3157	3096
random5091	HD2_scaffold_8	3236494	3240861	+	4368	4017
random5092	HD2_scaffold_1	1695469	1700817	+	5349	3635
random5093	HD2_scaffold_4	11211757	11221770	+	10014	9604
random5094	HD2_scaffold_41	34853	38560	+	3708	3914
random5095	HD2_scaffold_1	14490587	14495200	+	4614	4344
random5096	HD2_scaffold_7	14254071	14257780	+	3710	3304
random5097	HD2_scaffold_3	943791	948808	+	5018	4987
random5098	HD2_scaffold_7	5790727	5794390	+	3664	3504
random5099	HD2_scaffold_8	9736090	9739827	+	3738	3454
random5100	HD2_scaffold_7	12554315	12560101	+	5787	5382
random5101	HD2_scaffold_7	6597126	6602390	+	5265	4956
random5102	HD2_scaffold_3	3495323	3499431	+	4109	3862
random5103	HD2_scaffold_7	13089763	13093921	+	4159	3909
random5104	HD2_scaffold_10	5916327	5920504	+	4178	4056
random5105	HD2_scaffold_12	177067	180075	+	3009	3123
random5106	HD2_scaffold_162	3758	8588	+	4831	1820
random5107	HD2_scaffold_4	12784589	12788752	+	4164	4199
random5108	HD2_scaffold_5	8210193	8219865	+	9673	14177
random5109	HD2_scaffold_1	4418358	4422797	+	4440	4431
random5110	HD2_scaffold_3	519092	527044	+	7953	7380
random5111	HD2_scaffold_1	19977323	19979373	+	2051	2867
random5112	HD2_scaffold_1	7928168	7932381	+	4214	4388
random5113	HD2_scaffold_5	15217258	15223014	+	5757	3579
random5114	HD2_scaffold_89	3592	7085	+	3494	3601
random5115	HD2_scaffold_10	3126497	3144388	+	17892	17187
random5116	HD2_scaffold_3	1930323	1945093	+	14771	14069
random5117	HD2_scaffold_9	382180	386298	+	4119	4081
random5118	HD2_scaffold_7	11864324	11868325	+	4002	3981
random5119	HD2_scaffold_4	7327649	7331719	+	4071	3992
random5120	HD2_scaffold_10	6405654	6419366	+	13713	13516
random5121	HD2_scaffold_6	3623941	3628443	+	4503	4977
random5122	HD2_scaffold_2	7459124	7467189	+	8066	7889
random5123	HD2_scaffold_7	5299072	5313008	+	13937	13233
random5124	HD2_scaffold_1	15698356	15708816	+	10461	9514
random5125	HD2_scaffold_1	10102017	10103553	+	1537	1704
random5126	HD2_scaffold_6	10496659	10503522	+	6864	6116
random5127	HD2_scaffold_5	13192159	13199514	+	7356	6515
random5128	HD2_scaffold_4	11532656	11542981	+	10326	9687
random5129	HD2_scaffold_10	5627754	5635483	+	7730	7574
random5130	HD2_scaffold_4	4200143	4206061	+	5919	6380
random5131	HD2_scaffold_6	14528464	14533159	+	4696	4668
random5132	HD2_scaffold_3	19633790	19637911	+	4122	3307
random5133	HD2_scaffold_8	11483625	11486986	+	3362	3382
random5134	HD2_scaffold_8	8429534	8433990	+	4457	3788
random5135	HD2_scaffold_5	1388827	1393000	+	4174	4075
random5136	HD2_scaffold_12	4844387	4850893	+	6507	5738
random5137	HD2_scaffold_245	5660	14849	+	9190	7006
random5138	HD2_scaffold_1	17438620	17446323	+	7704	7339
random5139	HD2_scaffold_3	7849925	7855826	+	5902	6051
random5140	HD2_scaffold_4	2533782	2538137	+	4356	4688
random5141	HD2_scaffold_12	3407676	3412372	+	4697	4228
random5142	HD2_scaffold_3	20023824	20027658	+	3835	3240
random5143	HD2_scaffold_11	1918769	1923755	+	4987	4673
random5144	HD2_scaffold_5	12111432	12116627	+	5196	5205
random5145	HD2_scaffold_1	5589372	5597287	+	7916	7195
random5146	HD2_scaffold_5	10393991	10397147	+	3157	3146
random5147	HD2_scaffold_5	10032996	10037363	+	4368	3810
random5148	HD2_scaffold_2	21999254	22004602	+	5349	5227
random5149	HD2_scaffold_5	12158561	12168574	+	10014	9508
random5150	HD2_scaffold_8	11742188	11745895	+	3708	3352
random5151	HD2_scaffold_7	2691858	2696471	+	4614	4573
random5152	HD2_scaffold_9	4645853	4649562	+	3710	3713
random5153	HD2_scaffold_8	8492507	8497524	+	5018	4606
random5154	HD2_scaffold_4	12463700	12467363	+	3664	3764
random5155	HD2_scaffold_9	1319164	1322901	+	3738	3845
random5156	HD2_scaffold_6	14056439	14062225	+	5787	5622
random5157	HD2_scaffold_12	1359511	1364775	+	5265	4368
random5158	HD2_scaffold_2	7823139	7827247	+	4109	4142
random5159	HD2_scaffold_7	3870720	3874878	+	4159	3995
random5160	HD2_scaffold_1	15052839	15057016	+	4178	3741
random5161	HD2_scaffold_1	14545436	14548444	+	3009	2406
random5162	HD2_scaffold_10	2600187	2605017	+	4831	4911
random5163	HD2_scaffold_4	1050930	1055093	+	4164	3731
random5164	HD2_scaffold_5	3890620	3900292	+	9673	8804
random5165	HD2_scaffold_1	11270215	11274654	+	4440	4457
random5166	HD2_scaffold_8	9786687	9794639	+	7953	7427
random5167	HD2_scaffold_9	8684429	8686479	+	2051	2180
random5168	HD2_scaffold_2	8238573	8242786	+	4214	3965
random5169	HD2_scaffold_6	4572699	4578455	+	5757	5354
random5170	HD2_scaffold_2	2309515	2313008	+	3494	3601
random5171	HD2_scaffold_5	7021518	7039409	+	17892	16477
random5172	HD2_scaffold_10	10361696	10376466	+	14771	13448
random5173	HD2_scaffold_2	15205177	15209295	+	4119	3833
random5174	HD2_scaffold_10	5016997	5020998	+	4002	3966
random5175	HD2_scaffold_9	3575299	3579369	+	4071	4186
random5176	HD2_scaffold_5	9224252	9237964	+	13713	13056
random5177	HD2_scaffold_85	29303	33805	+	4503	4267
random5178	HD2_scaffold_10	6143140	6151205	+	8066	7887
random5179	HD2_scaffold_5	6096746	6110682	+	13937	13337
random5180	HD2_scaffold_1	20943535	20953995	+	10461	9970
random5181	HD2_scaffold_5	778387	779923	+	1537	1709
random5182	HD2_scaffold_3	17993987	18000850	+	6864	6259
random5183	HD2_scaffold_11	6956859	6964214	+	7356	5453
random5184	HD2_scaffold_2	12753840	12764165	+	10326	9542
random5185	HD2_scaffold_7	4170788	4178517	+	7730	6848
random5186	HD2_scaffold_8	4180490	4186408	+	5919	5739
random5187	HD2_scaffold_11	1376338	1381033	+	4696	4259
random5188	HD2_scaffold_2	1894704	1898825	+	4122	3556
random5189	HD2_scaffold_2	22351506	22354867	+	3362	3392
random5190	HD2_scaffold_9	8128901	8133357	+	4457	4618
random5191	HD2_scaffold_1	23226332	23230505	+	4174	3813
random5192	HD2_scaffold_3	1165801	1172307	+	6507	6173
random5193	HD2_scaffold_3	8418832	8428021	+	9190	9119
random5194	HD2_scaffold_7	7274207	7281910	+	7704	7124
random5195	HD2_scaffold_10	1270550	1276451	+	5902	3974
random5196	HD2_scaffold_10	3663409	3667764	+	4356	4069
random5197	HD2_scaffold_2	1214187	1218883	+	4697	4016
random5198	HD2_scaffold_10	1641665	1645499	+	3835	3605
random5199	HD2_scaffold_3	9760983	9765969	+	4987	4980
random5200	HD2_scaffold_2	5268253	5273448	+	5196	4896
random5201	HD2_scaffold_4	15830559	15838474	+	7916	8449
random5202	HD2_scaffold_8	7326834	7329990	+	3157	2926
random5203	HD2_scaffold_7	4874770	4879137	+	4368	4123
random5204	HD2_scaffold_4	5312068	5317416	+	5349	5237
random5205	HD2_scaffold_6	1250493	1260506	+	10014	8780
random5206	HD2_scaffold_7	11663643	11667350	+	3708	3607
random5207	HD2_scaffold_7	12274970	12279583	+	4614	4421
random5208	HD2_scaffold_4	9815864	9819573	+	3710	3575
random5209	HD2_scaffold_7	11483488	11488505	+	5018	5313
random5210	HD2_scaffold_3	11675646	11679309	+	3664	3406
random5211	HD2_scaffold_6	10728349	10732086	+	3738	3893
random5212	HD2_scaffold_11	2489693	2495479	+	5787	5116
random5213	HD2_scaffold_3	13151484	13156748	+	5265	4989
random5214	HD2_scaffold_7	533225	537333	+	4109	3281
random5215	HD2_scaffold_5	9424047	9428205	+	4159	4413
random5216	HD2_scaffold_4	2067131	2071308	+	4178	4379
random5217	HD2_scaffold_3	18947387	18950395	+	3009	3057
random5218	HD2_scaffold_10	9190144	9194974	+	4831	4429
random5219	HD2_scaffold_6	356691	360854	+	4164	4222
random5220	HD2_scaffold_8	5377504	5387176	+	9673	9053
random5221	HD2_scaffold_2	22299616	22304055	+	4440	4098
random5222	HD2_scaffold_10	11726033	11733985	+	7953	6448
